dataset,image_id,relative_path,filename,label_name,official_split,image_height,image_width,channels,file_size,sha256,corrupt,source,original_dataset_identifier,label_id,fold
NEU,NEU::rolled-in_scale_105,NEU-DET/train/images/rolled-in_scale/rolled-in_scale_105.jpg,rolled-in_scale_105.jpg,rolled-in_scale,none,200,200,3,15663,5eb3c30442e000e5cca7fd258ab6ace13428c3693754214790848537aa02858a,False,NEU-CLS,rolled-in_scale_105,4,-99
NEU,NEU::rolled-in_scale_106,NEU-DET/train/images/rolled-in_scale/rolled-in_scale_106.jpg,rolled-in_scale_106.jpg,rolled-in_scale,none,200,200,3,15750,1f8043beddd5cacb5b40128c4ca5e7169e0b370f1ab4ad979d31fa4b435d72fb,False,NEU-CLS,rolled-in_scale_106,4,-99
NEU,NEU::rolled-in_scale_107,NEU-DET/train/images/rolled-in_scale/rolled-in_scale_107.jpg,rolled-in_scale_107.jpg,rolled-in_scale,none,200,200,3,15536,322f329f990d8395b37fba49f1c2576c62725b29527ab0ffda2d1e1a1b7d8b1f,False,NEU-CLS,rolled-in_scale_107,4,-99
NEU,NEU::rolled-in_scale_108,NEU-DET/train/images/rolled-in_scale/rolled-in_scale_108.jpg,rolled-in_scale_108.jpg,rolled-in_scale,none,200,200,3,15513,ffdc76fe9be8fdf4e1e5bb4ae80332b666ad261e6d3cd0503bf35a55eea43129,False,NEU-CLS,rolled-in_scale_108,4,-99
NEU,NEU::rolled-in_scale_109,NEU-DET/train/images/rolled-in_scale/rolled-in_scale_109.jpg,rolled-in_scale_109.jpg,rolled-in_scale,none,200,200,3,15385,79f3889fd6010b1a29c5fbdd91f42b944f4d9f2b6bcfd1c39c02aa3141fddd69,False,NEU-CLS,rolled-in_scale_109,4,-99
NEU,NEU::rolled-in_scale_11,NEU-DET/train/images/rolled-in_scale/rolled-in_scale_11.jpg,rolled-in_scale_11.jpg,rolled-in_scale,none,200,200,3,18814,f6574911caa03dcd841d05ddb4511293e810d6090c30939fb8cc5b1d15fbc619,False,NEU-CLS,rolled-in_scale_11,4,-99
NEU,NEU::rolled-in_scale_110,NEU-DET/train/images/rolled-in_scale/rolled-in_scale_110.jpg,rolled-in_scale_110.jpg,rolled-in_scale,none,200,200,3,16173,9c17a7b7933a3e92a96f07ac5a29983975829331f76eee27cdeffc4440adaeea,False,NEU-CLS,rolled-in_scale_110,4,-99
NEU,NEU::rolled-in_scale_111,NEU-DET/train/images/rolled-in_scale/rolled-in_scale_111.jpg,rolled-in_scale_111.jpg,rolled-in_scale,none,200,200,3,16104,9dd2c202fda4487626bc55cf4f19052e3c818013da5577f33752c215befba9d3,False,NEU-CLS,rolled-in_scale_111,4,-99
NEU,NEU::rolled-in_scale_112,NEU-DET/train/images/rolled-in_scale/rolled-in_scale_112.jpg,rolled-in_scale_112.jpg,rolled-in_scale,none,200,200,3,15903,5cccbb78357361411b08ab5043df33c6b43a498c329a1e016c440354bdaed650,False,NEU-CLS,rolled-in_scale_112,4,-99
NEU,NEU::rolled-in_scale_113,NEU-DET/train/images/rolled-in_scale/rolled-in_scale_113.jpg,rolled-in_scale_113.jpg,rolled-in_scale,none,200,200,3,16325,bb50ff807baab8d9fcf4e041e8912056e0bda033236b58b4df1cbb5bd1a0cc88,False,NEU-CLS,rolled-in_scale_113,4,-99
NEU,NEU::rolled-in_scale_114,NEU-DET/train/images/rolled-in_scale/rolled-in_scale_114.jpg,rolled-in_scale_114.jpg,rolled-in_scale,none,200,200,3,16330,ee015e8ee7dd90a4436050ba07d4559c082ec6b1fae8f246c919f2895bb8efb4,False,NEU-CLS,rolled-in_scale_114,4,-99
NEU,NEU::rolled-in_scale_115,NEU-DET/train/images/rolled-in_scale/rolled-in_scale_115.jpg,rolled-in_scale_115.jpg,rolled-in_scale,none,200,200,3,16181,401ee72f6268de2c892ac3bc4649a2ecc0c50cce27f4c9702c93349b795812fd,False,NEU-CLS,rolled-in_scale_115,4,-99
NEU,NEU::rolled-in_scale_116,NEU-DET/train/images/rolled-in_scale/rolled-in_scale_116.jpg,rolled-in_scale_116.jpg,rolled-in_scale,none,200,200,3,15735,e0161a0bc31d0ddd2dfc780255faf3b92600172bac62383da6f060315a72189e,False,NEU-CLS,rolled-in_scale_116,4,-99
NEU,NEU::rolled-in_scale_117,NEU-DET/train/images/rolled-in_scale/rolled-in_scale_117.jpg,rolled-in_scale_117.jpg,rolled-in_scale,none,200,200,3,16701,ac828a14ac0c57bd27d57af57cf3f7fbc67291e545f5abdc2740224dd6c2bb95,False,NEU-CLS,rolled-in_scale_117,4,-99
NEU,NEU::rolled-in_scale_118,NEU-DET/train/images/rolled-in_scale/rolled-in_scale_118.jpg,rolled-in_scale_118.jpg,rolled-in_scale,none,200,200,3,16021,d16f1da313957faf235d8b3319b98f23d41395d05fcddf550f692492ade469e1,False,NEU-CLS,rolled-in_scale_118,4,-99
NEU,NEU::rolled-in_scale_119,NEU-DET/train/images/rolled-in_scale/rolled-in_scale_119.jpg,rolled-in_scale_119.jpg,rolled-in_scale,none,200,200,3,15987,1357eda53a93c92662358e19472067a1dc5012a0e64b40610c40a5e2c117d989,False,NEU-CLS,rolled-in_scale_119,4,-99
NEU,NEU::rolled-in_scale_12,NEU-DET/train/images/rolled-in_scale/rolled-in_scale_12.jpg,rolled-in_scale_12.jpg,rolled-in_scale,none,200,200,3,18490,8768477c21bcd4962b035083c1d6580b0b3829f12bdca9f67dcd5d83f1eb7c9e,False,NEU-CLS,rolled-in_scale_12,4,-99
NEU,NEU::rolled-in_scale_120,NEU-DET/train/images/rolled-in_scale/rolled-in_scale_120.jpg,rolled-in_scale_120.jpg,rolled-in_scale,none,200,200,3,17041,b39b01cbbff03c17be0e5a371b463c654c57880243dd59b17056b59fd9ac59b5,False,NEU-CLS,rolled-in_scale_120,4,-99
NEU,NEU::rolled-in_scale_121,NEU-DET/train/images/rolled-in_scale/rolled-in_scale_121.jpg,rolled-in_scale_121.jpg,rolled-in_scale,none,200,200,3,17645,fd23f268a5a08c4c3c93cf8918941fe2f7ef65b4177d5618f7867753dbe18748,False,NEU-CLS,rolled-in_scale_121,4,-99
NEU,NEU::rolled-in_scale_122,NEU-DET/train/images/rolled-in_scale/rolled-in_scale_122.jpg,rolled-in_scale_122.jpg,rolled-in_scale,none,200,200,3,16676,9360b0f69b9b4fb85e32baccd39b38158144d9c03eb72e6dbe8770b4d63934ac,False,NEU-CLS,rolled-in_scale_122,4,-99
NEU,NEU::rolled-in_scale_123,NEU-DET/train/images/rolled-in_scale/rolled-in_scale_123.jpg,rolled-in_scale_123.jpg,rolled-in_scale,none,200,200,3,18096,6df0809e12a02d021a499f5a27a31a9f6dd252eba4e03fa9378ae2b7702811e9,False,NEU-CLS,rolled-in_scale_123,4,-99
NEU,NEU::rolled-in_scale_124,NEU-DET/train/images/rolled-in_scale/rolled-in_scale_124.jpg,rolled-in_scale_124.jpg,rolled-in_scale,none,200,200,3,16494,73be4cbaf313e5af3f11d466d8991221e08bd3c9a22ed64f0275a786f1915d42,False,NEU-CLS,rolled-in_scale_124,4,-99
NEU,NEU::rolled-in_scale_125,NEU-DET/train/images/rolled-in_scale/rolled-in_scale_125.jpg,rolled-in_scale_125.jpg,rolled-in_scale,none,200,200,3,16298,846f14154996f68d7a8a46bd2f539b2127d745915148f8e61091e26a23a36e2a,False,NEU-CLS,rolled-in_scale_125,4,-99
NEU,NEU::rolled-in_scale_126,NEU-DET/train/images/rolled-in_scale/rolled-in_scale_126.jpg,rolled-in_scale_126.jpg,rolled-in_scale,none,200,200,3,17300,d30fc667041446291f87d08fb7c8d578e5d4d8c01dd69967401da2b039b2f6a6,False,NEU-CLS,rolled-in_scale_126,4,-99
NEU,NEU::rolled-in_scale_127,NEU-DET/train/images/rolled-in_scale/rolled-in_scale_127.jpg,rolled-in_scale_127.jpg,rolled-in_scale,none,200,200,3,16849,e8469d2b1f9c92183ea710ff52f084f002e4973fc3fc26ec236f36b8c73805ad,False,NEU-CLS,rolled-in_scale_127,4,-99
NEU,NEU::rolled-in_scale_128,NEU-DET/train/images/rolled-in_scale/rolled-in_scale_128.jpg,rolled-in_scale_128.jpg,rolled-in_scale,none,200,200,3,18099,eaf635337a9759b80e213844add9683e47b306868a1c2efda06654c22c326d82,False,NEU-CLS,rolled-in_scale_128,4,-99
NEU,NEU::rolled-in_scale_129,NEU-DET/train/images/rolled-in_scale/rolled-in_scale_129.jpg,rolled-in_scale_129.jpg,rolled-in_scale,none,200,200,3,17297,826a6d703d214dd004ef389462a6c506546350fbf8c4bd3e333f80ae3ad8b475,False,NEU-CLS,rolled-in_scale_129,4,-99
NEU,NEU::rolled-in_scale_13,NEU-DET/train/images/rolled-in_scale/rolled-in_scale_13.jpg,rolled-in_scale_13.jpg,rolled-in_scale,none,200,200,3,18087,d2f6a1222ef6f4634093ad11a7d0c4d1b58f61a1dc7b7c2ec7a1e73ae7c74b79,False,NEU-CLS,rolled-in_scale_13,4,-99
NEU,NEU::rolled-in_scale_130,NEU-DET/train/images/rolled-in_scale/rolled-in_scale_130.jpg,rolled-in_scale_130.jpg,rolled-in_scale,none,200,200,3,17303,9653b4b36b43fd6e4a556e11fce2383dabdabb70ae5793da9177922bbdb4c6e8,False,NEU-CLS,rolled-in_scale_130,4,-99
NEU,NEU::rolled-in_scale_131,NEU-DET/train/images/rolled-in_scale/rolled-in_scale_131.jpg,rolled-in_scale_131.jpg,rolled-in_scale,none,200,200,3,17371,248417bbf136b22ea071b88fdb1db110edda9e95d16c12bccc7c0d4e7fa4b44e,False,NEU-CLS,rolled-in_scale_131,4,-99
NEU,NEU::rolled-in_scale_132,NEU-DET/train/images/rolled-in_scale/rolled-in_scale_132.jpg,rolled-in_scale_132.jpg,rolled-in_scale,none,200,200,3,17306,82f323f11cc7425cfa715fb170ab484767f9af28758c8db9b8eab90a6e4e45d3,False,NEU-CLS,rolled-in_scale_132,4,-99
NEU,NEU::rolled-in_scale_133,NEU-DET/train/images/rolled-in_scale/rolled-in_scale_133.jpg,rolled-in_scale_133.jpg,rolled-in_scale,none,200,200,3,17581,f66ffd8a184bc11ec947078c3c206fac71b1118683deb5e8b3731811a0ae2ec3,False,NEU-CLS,rolled-in_scale_133,4,-99
NEU,NEU::rolled-in_scale_134,NEU-DET/train/images/rolled-in_scale/rolled-in_scale_134.jpg,rolled-in_scale_134.jpg,rolled-in_scale,none,200,200,3,17657,05f93afa29cddd07d19c79859070b8a0d40751d94f29d01aff714196612ef253,False,NEU-CLS,rolled-in_scale_134,4,-99
NEU,NEU::rolled-in_scale_135,NEU-DET/train/images/rolled-in_scale/rolled-in_scale_135.jpg,rolled-in_scale_135.jpg,rolled-in_scale,none,200,200,3,17458,a0602c9aba0fc87aa092acdb938758f317b699499a1c76c837fe822ba963c1bc,False,NEU-CLS,rolled-in_scale_135,4,-99
NEU,NEU::rolled-in_scale_136,NEU-DET/train/images/rolled-in_scale/rolled-in_scale_136.jpg,rolled-in_scale_136.jpg,rolled-in_scale,none,200,200,3,17586,3098125d30d183bf4dad699ee6cb042ed94c1f3fb40d5b8835fe622c2f453d1a,False,NEU-CLS,rolled-in_scale_136,4,-99
NEU,NEU::rolled-in_scale_137,NEU-DET/train/images/rolled-in_scale/rolled-in_scale_137.jpg,rolled-in_scale_137.jpg,rolled-in_scale,none,200,200,3,17119,72bd6673de3e9f7d8df1d69a024c04f714c19bb2ac8b45a0589d9b13244fce75,False,NEU-CLS,rolled-in_scale_137,4,-99
NEU,NEU::rolled-in_scale_138,NEU-DET/train/images/rolled-in_scale/rolled-in_scale_138.jpg,rolled-in_scale_138.jpg,rolled-in_scale,none,200,200,3,17481,4ce7e69bd28c5779a62a6e4d4c978aadc298e980c55048fe6ed210ea34cc9107,False,NEU-CLS,rolled-in_scale_138,4,-99
NEU,NEU::rolled-in_scale_139,NEU-DET/train/images/rolled-in_scale/rolled-in_scale_139.jpg,rolled-in_scale_139.jpg,rolled-in_scale,none,200,200,3,18667,17cdb3080dd730ebfe9e1216c2664442092375eceea32009b327af3669d611fa,False,NEU-CLS,rolled-in_scale_139,4,-99
NEU,NEU::rolled-in_scale_14,NEU-DET/train/images/rolled-in_scale/rolled-in_scale_14.jpg,rolled-in_scale_14.jpg,rolled-in_scale,none,200,200,3,16103,cb935dbbfa4cfc86e326b4e283a50561ddf03dccdc14b3edf89ccdaf538f0c9a,False,NEU-CLS,rolled-in_scale_14,4,-99
NEU,NEU::rolled-in_scale_140,NEU-DET/train/images/rolled-in_scale/rolled-in_scale_140.jpg,rolled-in_scale_140.jpg,rolled-in_scale,none,200,200,3,17366,110870b21a74fb75e099f5aee3b5efc0eded120128ef037b975829ec3505e8c6,False,NEU-CLS,rolled-in_scale_140,4,-99
NEU,NEU::rolled-in_scale_141,NEU-DET/train/images/rolled-in_scale/rolled-in_scale_141.jpg,rolled-in_scale_141.jpg,rolled-in_scale,none,200,200,3,17866,49fc9f06a417f3928df57cae40663098020c386560260e7c0eaf4860b6890409,False,NEU-CLS,rolled-in_scale_141,4,-99
NEU,NEU::rolled-in_scale_142,NEU-DET/train/images/rolled-in_scale/rolled-in_scale_142.jpg,rolled-in_scale_142.jpg,rolled-in_scale,none,200,200,3,18446,0d0586a8935e6edb3bfaab870cccae4235b0df8789d2fd7919e70c95e64e8607,False,NEU-CLS,rolled-in_scale_142,4,-99
NEU,NEU::rolled-in_scale_143,NEU-DET/train/images/rolled-in_scale/rolled-in_scale_143.jpg,rolled-in_scale_143.jpg,rolled-in_scale,none,200,200,3,17643,4477a67f96c14f186a4755640c6859f33f55cf6b8f004591e4cb1a9f1eef9474,False,NEU-CLS,rolled-in_scale_143,4,-99
NEU,NEU::rolled-in_scale_144,NEU-DET/train/images/rolled-in_scale/rolled-in_scale_144.jpg,rolled-in_scale_144.jpg,rolled-in_scale,none,200,200,3,17799,ed7c722ceab129d6b9e79d7eb1e27dc5309bddbc5632f40834029e7abe073aff,False,NEU-CLS,rolled-in_scale_144,4,-99
NEU,NEU::rolled-in_scale_145,NEU-DET/train/images/rolled-in_scale/rolled-in_scale_145.jpg,rolled-in_scale_145.jpg,rolled-in_scale,none,200,200,3,17306,d9b8e810d393975fd87bd0159e754c629d1b9615152effe7a979139d8f51600c,False,NEU-CLS,rolled-in_scale_145,4,-99
NEU,NEU::rolled-in_scale_146,NEU-DET/train/images/rolled-in_scale/rolled-in_scale_146.jpg,rolled-in_scale_146.jpg,rolled-in_scale,none,200,200,3,17199,4b76ee7c33602b95115a2acec07b4cd74cab87eeb2cdc2a602534646cbed047b,False,NEU-CLS,rolled-in_scale_146,4,-99
NEU,NEU::rolled-in_scale_147,NEU-DET/train/images/rolled-in_scale/rolled-in_scale_147.jpg,rolled-in_scale_147.jpg,rolled-in_scale,none,200,200,3,17412,c24c2aff998781d659ba588456925d38023aab9fb2eb3b361c301409b8998bd4,False,NEU-CLS,rolled-in_scale_147,4,-99
NEU,NEU::rolled-in_scale_148,NEU-DET/train/images/rolled-in_scale/rolled-in_scale_148.jpg,rolled-in_scale_148.jpg,rolled-in_scale,none,200,200,3,17238,cd2120b467030e47514308711746992fd0834b7d686cc767fdab0a12b0cef562,False,NEU-CLS,rolled-in_scale_148,4,-99
NEU,NEU::rolled-in_scale_149,NEU-DET/train/images/rolled-in_scale/rolled-in_scale_149.jpg,rolled-in_scale_149.jpg,rolled-in_scale,none,200,200,3,17461,02f72f8806f8258dbe04ca27f5567f30eafe0474336d6e575583707dfeda4d21,False,NEU-CLS,rolled-in_scale_149,4,-99
NEU,NEU::rolled-in_scale_15,NEU-DET/train/images/rolled-in_scale/rolled-in_scale_15.jpg,rolled-in_scale_15.jpg,rolled-in_scale,none,200,200,3,16364,cdb3dc250fecd3608553c3096fd76e9ce844ead8ae3f0be8cd361542c81a980a,False,NEU-CLS,rolled-in_scale_15,4,-99
NEU,NEU::rolled-in_scale_150,NEU-DET/train/images/rolled-in_scale/rolled-in_scale_150.jpg,rolled-in_scale_150.jpg,rolled-in_scale,none,200,200,3,17966,d1bcb5b47c285315af1493fd9ab6ba224040360881d013232b4fbb85e9f427fc,False,NEU-CLS,rolled-in_scale_150,4,-99
NEU,NEU::rolled-in_scale_151,NEU-DET/train/images/rolled-in_scale/rolled-in_scale_151.jpg,rolled-in_scale_151.jpg,rolled-in_scale,none,200,200,3,17358,059288fb7d76de2ed742c0d511d3faa6f340fbaed2efe5fab9f6de7851a9c268,False,NEU-CLS,rolled-in_scale_151,4,-99
NEU,NEU::rolled-in_scale_152,NEU-DET/train/images/rolled-in_scale/rolled-in_scale_152.jpg,rolled-in_scale_152.jpg,rolled-in_scale,none,200,200,3,17790,5c6086c4c85f0d219f7b7ecefea7d4542ba78b8728564b76f6ad0e1d27b46916,False,NEU-CLS,rolled-in_scale_152,4,-99
NEU,NEU::rolled-in_scale_153,NEU-DET/train/images/rolled-in_scale/rolled-in_scale_153.jpg,rolled-in_scale_153.jpg,rolled-in_scale,none,200,200,3,17530,d56e3eb807f29dc2b782b7b59d1daea82e5fcab810256d6b1d88f7993841bce6,False,NEU-CLS,rolled-in_scale_153,4,-99
NEU,NEU::rolled-in_scale_154,NEU-DET/train/images/rolled-in_scale/rolled-in_scale_154.jpg,rolled-in_scale_154.jpg,rolled-in_scale,none,200,200,3,17708,3382f949fadcfeaf5c2fdbc3e68abbe6fd8cd0b7d1687ebe0bca0a0c01a9878b,False,NEU-CLS,rolled-in_scale_154,4,-99
NEU,NEU::rolled-in_scale_155,NEU-DET/train/images/rolled-in_scale/rolled-in_scale_155.jpg,rolled-in_scale_155.jpg,rolled-in_scale,none,200,200,3,17613,a7484fea9a95d63d4eac0d7de6cd379dd86b20b255d52314fcff6398f72363a6,False,NEU-CLS,rolled-in_scale_155,4,-99
NEU,NEU::rolled-in_scale_156,NEU-DET/train/images/rolled-in_scale/rolled-in_scale_156.jpg,rolled-in_scale_156.jpg,rolled-in_scale,none,200,200,3,17608,f7b6d5bf6d6e8743784fbc2fa26de5ee2bba6876f9bca5c871febb818f60ef78,False,NEU-CLS,rolled-in_scale_156,4,-99
NEU,NEU::rolled-in_scale_157,NEU-DET/train/images/rolled-in_scale/rolled-in_scale_157.jpg,rolled-in_scale_157.jpg,rolled-in_scale,none,200,200,3,17090,9e6228457ed6f7926bf57627a4e4442dba9c40aa752201822e5af4dacb9aca41,False,NEU-CLS,rolled-in_scale_157,4,-99
NEU,NEU::rolled-in_scale_158,NEU-DET/train/images/rolled-in_scale/rolled-in_scale_158.jpg,rolled-in_scale_158.jpg,rolled-in_scale,none,200,200,3,18070,f5a8f1dcf27a3fd3fb04103878f4c655999391e88c73e58029d90688a7e9a3fe,False,NEU-CLS,rolled-in_scale_158,4,-99
NEU,NEU::rolled-in_scale_159,NEU-DET/train/images/rolled-in_scale/rolled-in_scale_159.jpg,rolled-in_scale_159.jpg,rolled-in_scale,none,200,200,3,17672,7c6f323094a3da43bf4664e30bb84691b91ffa9bcaf88b834321062710bceffa,False,NEU-CLS,rolled-in_scale_159,4,-99
NEU,NEU::rolled-in_scale_16,NEU-DET/train/images/rolled-in_scale/rolled-in_scale_16.jpg,rolled-in_scale_16.jpg,rolled-in_scale,none,200,200,3,16655,b20363e15f81eb8156cbf92b9a09ffdb6eae95f2f25ddf7645409baaa1ec83b7,False,NEU-CLS,rolled-in_scale_16,4,-99
NEU,NEU::rolled-in_scale_160,NEU-DET/train/images/rolled-in_scale/rolled-in_scale_160.jpg,rolled-in_scale_160.jpg,rolled-in_scale,none,200,200,3,17503,51a522f0eae177ce5c5db504f5c8fbba5ad7bdc8ed9d9c22b40ab0793490410f,False,NEU-CLS,rolled-in_scale_160,4,-99
NEU,NEU::rolled-in_scale_161,NEU-DET/train/images/rolled-in_scale/rolled-in_scale_161.jpg,rolled-in_scale_161.jpg,rolled-in_scale,none,200,200,3,17564,e875fc3bb9a8bed646825668981a24709e5cbbc630a28315c2fb56ec38e85a75,False,NEU-CLS,rolled-in_scale_161,4,-99
NEU,NEU::rolled-in_scale_162,NEU-DET/train/images/rolled-in_scale/rolled-in_scale_162.jpg,rolled-in_scale_162.jpg,rolled-in_scale,none,200,200,3,17748,a70854dd9ce3bdcbb135c855a2b21264b7438cfed2fda8f6ecb563205a9061cf,False,NEU-CLS,rolled-in_scale_162,4,-99
NEU,NEU::rolled-in_scale_163,NEU-DET/train/images/rolled-in_scale/rolled-in_scale_163.jpg,rolled-in_scale_163.jpg,rolled-in_scale,none,200,200,3,18124,95284a96beecc14dc4413d90c77440d775d99b565143cbe78db461e2a9f44cd2,False,NEU-CLS,rolled-in_scale_163,4,-99
NEU,NEU::rolled-in_scale_164,NEU-DET/train/images/rolled-in_scale/rolled-in_scale_164.jpg,rolled-in_scale_164.jpg,rolled-in_scale,none,200,200,3,17955,a315c102243ce4955cc39fa268ec8876b5fadffcedefaf76b710c776a89044ef,False,NEU-CLS,rolled-in_scale_164,4,-99
NEU,NEU::rolled-in_scale_165,NEU-DET/train/images/rolled-in_scale/rolled-in_scale_165.jpg,rolled-in_scale_165.jpg,rolled-in_scale,none,200,200,3,17550,f612a5beb338b77905658e99b54486ec4b76eef3ab30b65798dded7ce44c49b9,False,NEU-CLS,rolled-in_scale_165,4,-99
NEU,NEU::rolled-in_scale_166,NEU-DET/train/images/rolled-in_scale/rolled-in_scale_166.jpg,rolled-in_scale_166.jpg,rolled-in_scale,none,200,200,3,16993,b0270e7732b7975b02ecb7055262e1291a2e4d8174b5413dc1dffcddace6bfd7,False,NEU-CLS,rolled-in_scale_166,4,-99
NEU,NEU::rolled-in_scale_167,NEU-DET/train/images/rolled-in_scale/rolled-in_scale_167.jpg,rolled-in_scale_167.jpg,rolled-in_scale,none,200,200,3,17015,7c4e4919616fecbc4747e57697ee89d57fd5b84e29fd55d1a86f0ac74260541b,False,NEU-CLS,rolled-in_scale_167,4,-99
NEU,NEU::rolled-in_scale_168,NEU-DET/train/images/rolled-in_scale/rolled-in_scale_168.jpg,rolled-in_scale_168.jpg,rolled-in_scale,none,200,200,3,17905,bb86083ff29eb08d996a60130365c71cdda198982a3fcd1d187b6f15a6d2a713,False,NEU-CLS,rolled-in_scale_168,4,-99
NEU,NEU::rolled-in_scale_169,NEU-DET/train/images/rolled-in_scale/rolled-in_scale_169.jpg,rolled-in_scale_169.jpg,rolled-in_scale,none,200,200,3,17576,e48252b233324d081b482e4986db38a764533dcb1fa07f7a12d3adc9eb65ab88,False,NEU-CLS,rolled-in_scale_169,4,-99
NEU,NEU::rolled-in_scale_17,NEU-DET/train/images/rolled-in_scale/rolled-in_scale_17.jpg,rolled-in_scale_17.jpg,rolled-in_scale,none,200,200,3,16816,905bf78850ce127112df3ee1e3fbc58214a092ec7293e2c94bd90303ce1449e7,False,NEU-CLS,rolled-in_scale_17,4,-99
NEU,NEU::rolled-in_scale_170,NEU-DET/train/images/rolled-in_scale/rolled-in_scale_170.jpg,rolled-in_scale_170.jpg,rolled-in_scale,none,200,200,3,17970,67810ef98780f5f14bf0ba4530e77485595dae6d1ab7f9e393b19d07620fc19f,False,NEU-CLS,rolled-in_scale_170,4,-99
NEU,NEU::rolled-in_scale_171,NEU-DET/train/images/rolled-in_scale/rolled-in_scale_171.jpg,rolled-in_scale_171.jpg,rolled-in_scale,none,200,200,3,17863,5e6491de8526738699178356d17dee421c8cc19b86843634255cc817a8bdea20,False,NEU-CLS,rolled-in_scale_171,4,-99
NEU,NEU::rolled-in_scale_172,NEU-DET/train/images/rolled-in_scale/rolled-in_scale_172.jpg,rolled-in_scale_172.jpg,rolled-in_scale,none,200,200,3,18132,23411a8303eb381c161850dd189321771ce5228fac880e3698b84be2969afc5c,False,NEU-CLS,rolled-in_scale_172,4,-99
NEU,NEU::rolled-in_scale_173,NEU-DET/train/images/rolled-in_scale/rolled-in_scale_173.jpg,rolled-in_scale_173.jpg,rolled-in_scale,none,200,200,3,17929,aa7381ffdd6b16a56243d4dd16b4ad62a8aed4e1aeafca9fd1b78aef7f376f83,False,NEU-CLS,rolled-in_scale_173,4,-99
NEU,NEU::rolled-in_scale_174,NEU-DET/train/images/rolled-in_scale/rolled-in_scale_174.jpg,rolled-in_scale_174.jpg,rolled-in_scale,none,200,200,3,18127,893099724db1aca70561d00494b25d1e7653ba9b76bf1f2b2217fdf985b52f08,False,NEU-CLS,rolled-in_scale_174,4,-99
NEU,NEU::rolled-in_scale_175,NEU-DET/train/images/rolled-in_scale/rolled-in_scale_175.jpg,rolled-in_scale_175.jpg,rolled-in_scale,none,200,200,3,17934,7b875e816e7cbc6060c81cb99844a00389143b9ccc87047c090229923eef9ae1,False,NEU-CLS,rolled-in_scale_175,4,-99
NEU,NEU::rolled-in_scale_176,NEU-DET/train/images/rolled-in_scale/rolled-in_scale_176.jpg,rolled-in_scale_176.jpg,rolled-in_scale,none,200,200,3,17888,1615a1c38666f1af95fbc092291a00c9865a80a1f99941f8e58550ae40f915a4,False,NEU-CLS,rolled-in_scale_176,4,-99
NEU,NEU::rolled-in_scale_177,NEU-DET/train/images/rolled-in_scale/rolled-in_scale_177.jpg,rolled-in_scale_177.jpg,rolled-in_scale,none,200,200,3,18634,8101aa59bcd07d7c326a0bfb57d2adeea3b827ed81d980acd42ea87dbf5f16b1,False,NEU-CLS,rolled-in_scale_177,4,-99
NEU,NEU::rolled-in_scale_178,NEU-DET/train/images/rolled-in_scale/rolled-in_scale_178.jpg,rolled-in_scale_178.jpg,rolled-in_scale,none,200,200,3,18295,9c65edfe700d99926ff92b1a339fde54c8dfdda53ccb739825bd819affb8d2d8,False,NEU-CLS,rolled-in_scale_178,4,-99
NEU,NEU::rolled-in_scale_179,NEU-DET/train/images/rolled-in_scale/rolled-in_scale_179.jpg,rolled-in_scale_179.jpg,rolled-in_scale,none,200,200,3,18249,160a103396310d91e865e3aad4729a4f980f389c4cd0248c7c6977545b226c79,False,NEU-CLS,rolled-in_scale_179,4,-99
NEU,NEU::rolled-in_scale_18,NEU-DET/train/images/rolled-in_scale/rolled-in_scale_18.jpg,rolled-in_scale_18.jpg,rolled-in_scale,none,200,200,3,17258,ec6211d4c5f7d0f8418890fe2034d8dca7f0657eec769543f57c2b9f18b6b009,False,NEU-CLS,rolled-in_scale_18,4,-99
NEU,NEU::rolled-in_scale_180,NEU-DET/train/images/rolled-in_scale/rolled-in_scale_180.jpg,rolled-in_scale_180.jpg,rolled-in_scale,none,200,200,3,18102,b98e88200eaa222caf430a66cafa04eaa9bdc839bc2daa890418466ab58bb732,False,NEU-CLS,rolled-in_scale_180,4,-99
NEU,NEU::rolled-in_scale_181,NEU-DET/train/images/rolled-in_scale/rolled-in_scale_181.jpg,rolled-in_scale_181.jpg,rolled-in_scale,none,200,200,3,17847,d145ae4af8480a5cbc4d1cacecda897da12ab3ebc80afb41e11f17754f17f2e8,False,NEU-CLS,rolled-in_scale_181,4,-99
NEU,NEU::rolled-in_scale_182,NEU-DET/train/images/rolled-in_scale/rolled-in_scale_182.jpg,rolled-in_scale_182.jpg,rolled-in_scale,none,200,200,3,17620,faa9bd41e5b3cd827d48df20a5263cc278a6a7b7ef781935a9ffc7fac50bc6d4,False,NEU-CLS,rolled-in_scale_182,4,-99
NEU,NEU::rolled-in_scale_183,NEU-DET/train/images/rolled-in_scale/rolled-in_scale_183.jpg,rolled-in_scale_183.jpg,rolled-in_scale,none,200,200,3,17643,3f4c2164895955eb76bd2f0bbf506df06d129e1b9cad6705e92c988c18204ce4,False,NEU-CLS,rolled-in_scale_183,4,-99
NEU,NEU::rolled-in_scale_184,NEU-DET/train/images/rolled-in_scale/rolled-in_scale_184.jpg,rolled-in_scale_184.jpg,rolled-in_scale,none,200,200,3,18165,f957fc479504384d661036f2ecccb1e8c11c628fdb4e80b9088a6ac8528dcc96,False,NEU-CLS,rolled-in_scale_184,4,-99
