image_id_a,image_id_b,hamming,label_a,label_b,dataset_a,dataset_b,split_a,split_b,crosses_class,crosses_official_split,category
MT::exp2_num_279109,MT::exp6_num_279178,8,Free,Free,MT,MT,none,none,False,False,REVIEW
MT::exp2_num_317911,MT::exp2_num_358960,10,Free,Free,MT,MT,none,none,False,False,REVIEW
MT::exp2_num_317911,MT::exp3_num_317925,4,Free,Free,MT,MT,none,none,False,False,CRITICAL
MT::exp2_num_317911,MT::exp4_num_358985,10,Free,Free,MT,MT,none,none,False,False,REVIEW
MT::exp2_num_317911,MT::exp5_num_358999,10,Free,Free,MT,MT,none,none,False,False,REVIEW
MT::exp2_num_317911,MT::exp6_num_359029,10,Free,Free,MT,MT,none,none,False,False,REVIEW
MT::exp2_num_358960,MT::exp3_num_358972,2,Free,Free,MT,MT,none,none,False,False,CRITICAL
MT::exp2_num_358960,MT::exp4_num_358985,0,Free,Free,MT,MT,none,none,False,False,CRITICAL
MT::exp2_num_358960,MT::exp5_num_358999,4,Free,Free,MT,MT,none,none,False,False,CRITICAL
MT::exp2_num_358960,MT::exp6_num_359029,4,Free,Free,MT,MT,none,none,False,False,CRITICAL
MT::exp2_num_3811,MT::exp4_num_3846,8,Free,Free,MT,MT,none,none,False,False,REVIEW
MT::exp2_num_3811,MT::exp5_num_3899,4,Free,Free,MT,MT,none,none,False,False,CRITICAL
MT::exp2_num_3811,MT::exp6_num_3981,4,Free,Free,MT,MT,none,none,False,False,CRITICAL
MT::exp3_num_279122,MT::exp4_num_279133,4,Free,Free,MT,MT,none,none,False,False,CRITICAL
MT::exp3_num_279122,MT::exp6_num_279178,8,Free,Free,MT,MT,none,none,False,False,REVIEW
MT::exp3_num_317925,MT::exp5_num_358999,10,Free,Free,MT,MT,none,none,False,False,REVIEW
MT::exp3_num_317925,MT::exp6_num_359029,10,Free,Free,MT,MT,none,none,False,False,REVIEW
MT::exp3_num_358972,MT::exp4_num_358985,2,Free,Free,MT,MT,none,none,False,False,CRITICAL
MT::exp3_num_358972,MT::exp5_num_358999,4,Free,Free,MT,MT,none,none,False,False,CRITICAL
MT::exp3_num_358972,MT::exp6_num_359029,4,Free,Free,MT,MT,none,none,False,False,CRITICAL
MT::exp4_num_279133,MT::exp6_num_279178,4,Free,Free,MT,MT,none,none,False,False,CRITICAL
MT::exp4_num_326953,MT::exp5_num_326973,2,Free,Free,MT,MT,none,none,False,False,CRITICAL
MT::exp4_num_358985,MT::exp5_num_358999,4,Free,Free,MT,MT,none,none,False,False,CRITICAL
MT::exp4_num_358985,MT::exp6_num_359029,4,Free,Free,MT,MT,none,none,False,False,CRITICAL
MT::exp4_num_3846,MT::exp5_num_3899,10,Free,Free,MT,MT,none,none,False,False,REVIEW
MT::exp4_num_3846,MT::exp6_num_3981,6,Free,Free,MT,MT,none,none,False,False,REVIEW
MT::exp5_num_262271,MT::exp6_num_262294,6,Free,Free,MT,MT,none,none,False,False,REVIEW
MT::exp5_num_275434,MT::exp6_num_275466,4,Free,Free,MT,MT,none,none,False,False,CRITICAL
MT::exp5_num_358999,MT::exp6_num_359029,2,Free,Free,MT,MT,none,none,False,False,CRITICAL
MT::exp5_num_3899,MT::exp6_num_3981,4,Free,Free,MT,MT,none,none,False,False,CRITICAL
MT::exp1_num_257103,MT::exp3_num_257158,2,Free,Free,MT,MT,none,none,False,False,CRITICAL
MT::exp1_num_257630,MT::exp2_num_257656,2,Free,Free,MT,MT,none,none,False,False,CRITICAL
MT::exp1_num_258819,MT::exp2_num_258847,8,Free,Free,MT,MT,none,none,False,False,REVIEW
MT::exp1_num_258819,MT::exp4_num_258885,2,Free,Free,MT,MT,none,none,False,False,CRITICAL
MT::exp2_num_258847,MT::exp4_num_258885,10,Free,Free,MT,MT,none,none,False,False,REVIEW
MT::exp3_num_269668,MT::exp6_num_269733,4,Free,Free,MT,MT,none,none,False,False,CRITICAL
MT::exp1_num_2610,MT::exp2_num_2627,4,Free,Free,MT,MT,none,none,False,False,CRITICAL
MT::exp1_num_2610,MT::exp3_num_2642,4,Free,Free,MT,MT,none,none,False,False,CRITICAL
MT::exp1_num_2610,MT::exp6_num_2697,4,Free,Free,MT,MT,none,none,False,False,CRITICAL
MT::exp2_num_2627,MT::exp3_num_2642,8,Free,Free,MT,MT,none,none,False,False,REVIEW
MT::exp2_num_2627,MT::exp6_num_2697,4,Free,Free,MT,MT,none,none,False,False,CRITICAL
MT::exp3_num_2642,MT::exp6_num_2697,4,Free,Free,MT,MT,none,none,False,False,CRITICAL
MT::exp1_num_26106,MT::exp2_num_26130,2,Break,Break,MT,MT,none,none,False,False,CRITICAL
MT::exp1_num_262216,MT::exp3_num_262246,4,Free,Free,MT,MT,none,none,False,False,CRITICAL
MT::exp1_num_262216,MT::exp6_num_7102,10,Free,Blowhole,MT,MT,none,none,True,False,CRITICAL
MT::exp2_num_265639,MT::exp3_num_320833,6,Crack,Free,MT,MT,none,none,True,False,CRITICAL
MT::exp2_num_265639,MT::exp4_num_265677,2,Crack,Crack,MT,MT,none,none,False,False,CRITICAL
MT::exp2_num_265639,MT::exp6_num_127730,8,Crack,Free,MT,MT,none,none,True,False,CRITICAL
MT::exp2_num_265639,MT::exp6_num_7102,8,Crack,Blowhole,MT,MT,none,none,True,False,CRITICAL
MT::exp3_num_289625,MT::exp5_num_289653,6,Free,Free,MT,MT,none,none,False,False,REVIEW
MT::exp3_num_320833,MT::exp4_num_265677,6,Free,Crack,MT,MT,none,none,True,False,CRITICAL
MT::exp3_num_320833,MT::exp6_num_127730,10,Free,Free,MT,MT,none,none,False,False,REVIEW
MT::exp3_num_320833,MT::exp6_num_7102,6,Free,Blowhole,MT,MT,none,none,True,False,CRITICAL
MT::exp4_num_265677,MT::exp6_num_127730,8,Crack,Free,MT,MT,none,none,True,False,CRITICAL
MT::exp4_num_265677,MT::exp6_num_7102,8,Crack,Blowhole,MT,MT,none,none,True,False,CRITICAL
MT::exp6_num_127730,MT::exp6_num_7102,10,Free,Blowhole,MT,MT,none,none,True,False,CRITICAL
MT::exp1_num_263839,MT::exp5_num_263887,2,Free,Free,MT,MT,none,none,False,False,CRITICAL
MT::exp1_num_263839,MT::exp6_num_263900,6,Free,Free,MT,MT,none,none,False,False,REVIEW
MT::exp1_num_355636,MT::exp2_num_355658,0,Free,Free,MT,MT,none,none,False,False,CRITICAL
MT::exp1_num_355636,MT::exp3_num_355669,0,Free,Free,MT,MT,none,none,False,False,CRITICAL
MT::exp1_num_355636,MT::exp4_num_355680,2,Free,Free,MT,MT,none,none,False,False,CRITICAL
MT::exp1_num_355636,MT::exp5_num_355692,0,Free,Free,MT,MT,none,none,False,False,CRITICAL
MT::exp1_num_355636,MT::exp6_num_263900,10,Free,Free,MT,MT,none,none,False,False,REVIEW
MT::exp1_num_355636,MT::exp6_num_355732,2,Free,Free,MT,MT,none,none,False,False,CRITICAL
MT::exp2_num_355658,MT::exp3_num_355669,0,Free,Free,MT,MT,none,none,False,False,CRITICAL
MT::exp2_num_355658,MT::exp4_num_355680,2,Free,Free,MT,MT,none,none,False,False,CRITICAL
MT::exp2_num_355658,MT::exp5_num_355692,0,Free,Free,MT,MT,none,none,False,False,CRITICAL
MT::exp2_num_355658,MT::exp6_num_263900,10,Free,Free,MT,MT,none,none,False,False,REVIEW
MT::exp2_num_355658,MT::exp6_num_355732,2,Free,Free,MT,MT,none,none,False,False,CRITICAL
MT::exp3_num_355669,MT::exp4_num_355680,2,Free,Free,MT,MT,none,none,False,False,CRITICAL
MT::exp3_num_355669,MT::exp5_num_355692,0,Free,Free,MT,MT,none,none,False,False,CRITICAL
MT::exp3_num_355669,MT::exp6_num_263900,10,Free,Free,MT,MT,none,none,False,False,REVIEW
MT::exp3_num_355669,MT::exp6_num_355732,2,Free,Free,MT,MT,none,none,False,False,CRITICAL
MT::exp4_num_355680,MT::exp5_num_355692,2,Free,Free,MT,MT,none,none,False,False,CRITICAL
MT::exp4_num_355680,MT::exp6_num_355732,2,Free,Free,MT,MT,none,none,False,False,CRITICAL
MT::exp5_num_263887,MT::exp6_num_263900,6,Free,Free,MT,MT,none,none,False,False,REVIEW
MT::exp5_num_355692,MT::exp6_num_263900,10,Free,Free,MT,MT,none,none,False,False,REVIEW
MT::exp5_num_355692,MT::exp6_num_355732,2,Free,Free,MT,MT,none,none,False,False,CRITICAL
MT::exp1_num_264189,MT::exp3_num_264225,0,Free,Free,MT,MT,none,none,False,False,CRITICAL
MT::exp2_num_262661,MT::exp4_num_262687,8,Free,Free,MT,MT,none,none,False,False,REVIEW
MT::exp2_num_262661,MT::exp5_num_262702,2,Free,Free,MT,MT,none,none,False,False,CRITICAL
MT::exp2_num_262661,MT::exp6_num_262733,6,Free,Free,MT,MT,none,none,False,False,REVIEW
MT::exp4_num_262687,MT::exp5_num_262702,8,Free,Free,MT,MT,none,none,False,False,REVIEW
MT::exp4_num_262687,MT::exp6_num_262733,4,Free,Free,MT,MT,none,none,False,False,CRITICAL
MT::exp5_num_262702,MT::exp6_num_262733,6,Free,Free,MT,MT,none,none,False,False,REVIEW
MT::exp1_num_266278,MT::exp2_num_266301,6,Free,Free,MT,MT,none,none,False,False,REVIEW
MT::exp1_num_266278,MT::exp3_num_266316,4,Free,Free,MT,MT,none,none,False,False,CRITICAL
MT::exp1_num_266278,MT::exp5_num_266347,2,Free,Free,MT,MT,none,none,False,False,CRITICAL
MT::exp1_num_266278,MT::exp6_num_266375,4,Free,Free,MT,MT,none,none,False,False,CRITICAL
MT::exp1_num_309648,MT::exp3_num_309681,2,Free,Free,MT,MT,none,none,False,False,CRITICAL
MT::exp1_num_309648,MT::exp5_num_309704,2,Free,Free,MT,MT,none,none,False,False,CRITICAL
MT::exp2_num_105807,MT::exp4_num_105851,6,Break,Break,MT,MT,none,none,False,False,REVIEW
MT::exp2_num_144192,MT::exp3_num_144210,2,Free,Free,MT,MT,none,none,False,False,CRITICAL
MT::exp2_num_144192,MT::exp5_num_144247,6,Free,Free,MT,MT,none,none,False,False,REVIEW
MT::exp2_num_144192,MT::exp6_num_144276,8,Free,Free,MT,MT,none,none,False,False,REVIEW
MT::exp2_num_266301,MT::exp3_num_266316,2,Free,Free,MT,MT,none,none,False,False,CRITICAL
MT::exp2_num_266301,MT::exp5_num_266347,6,Free,Free,MT,MT,none,none,False,False,REVIEW
MT::exp2_num_266301,MT::exp6_num_266375,2,Free,Free,MT,MT,none,none,False,False,CRITICAL
MT::exp3_num_144210,MT::exp5_num_144247,6,Free,Free,MT,MT,none,none,False,False,REVIEW
MT::exp3_num_144210,MT::exp6_num_144276,8,Free,Free,MT,MT,none,none,False,False,REVIEW
MT::exp3_num_165409,MT::exp5_num_165457,6,Free,Free,MT,MT,none,none,False,False,REVIEW
MT::exp3_num_266316,MT::exp5_num_266347,4,Free,Free,MT,MT,none,none,False,False,CRITICAL
MT::exp3_num_266316,MT::exp6_num_266375,4,Free,Free,MT,MT,none,none,False,False,CRITICAL
MT::exp3_num_309681,MT::exp5_num_309704,4,Free,Free,MT,MT,none,none,False,False,CRITICAL
MT::exp3_num_43853,MT::exp6_num_43955,2,Free,Free,MT,MT,none,none,False,False,CRITICAL
MT::exp5_num_144247,MT::exp6_num_144276,6,Free,Free,MT,MT,none,none,False,False,REVIEW
MT::exp5_num_266347,MT::exp6_num_266375,6,Free,Free,MT,MT,none,none,False,False,REVIEW
MT::exp1_num_269086,MT::exp3_num_269121,4,Free,Free,MT,MT,none,none,False,False,CRITICAL
MT::exp1_num_269626,MT::exp2_num_269652,6,Free,Free,MT,MT,none,none,False,False,REVIEW
MT::exp1_num_270128,MT::exp2_num_270153,2,Uneven,Uneven,MT,MT,none,none,False,False,CRITICAL
MT::exp1_num_270128,MT::exp3_num_270169,6,Uneven,Uneven,MT,MT,none,none,False,False,REVIEW
MT::exp1_num_270128,MT::exp4_num_270184,6,Uneven,Uneven,MT,MT,none,none,False,False,REVIEW
MT::exp1_num_270128,MT::exp5_num_270218,6,Uneven,Uneven,MT,MT,none,none,False,False,REVIEW
MT::exp1_num_270128,MT::exp6_num_270255,4,Uneven,Uneven,MT,MT,none,none,False,False,CRITICAL
MT::exp2_num_270153,MT::exp3_num_270169,6,Uneven,Uneven,MT,MT,none,none,False,False,REVIEW
MT::exp2_num_270153,MT::exp4_num_270184,6,Uneven,Uneven,MT,MT,none,none,False,False,REVIEW
MT::exp2_num_270153,MT::exp5_num_270218,8,Uneven,Uneven,MT,MT,none,none,False,False,REVIEW
MT::exp2_num_270153,MT::exp6_num_270255,6,Uneven,Uneven,MT,MT,none,none,False,False,REVIEW
MT::exp3_num_270169,MT::exp4_num_270184,0,Uneven,Uneven,MT,MT,none,none,False,False,CRITICAL
MT::exp3_num_270169,MT::exp5_num_270218,4,Uneven,Uneven,MT,MT,none,none,False,False,CRITICAL
MT::exp3_num_270169,MT::exp6_num_270255,8,Uneven,Uneven,MT,MT,none,none,False,False,REVIEW
MT::exp4_num_270184,MT::exp5_num_270218,4,Uneven,Uneven,MT,MT,none,none,False,False,CRITICAL
MT::exp4_num_270184,MT::exp6_num_270255,8,Uneven,Uneven,MT,MT,none,none,False,False,REVIEW
MT::exp5_num_270218,MT::exp6_num_270255,4,Uneven,Uneven,MT,MT,none,none,False,False,CRITICAL
MT::exp1_num_270550,MT::exp5_num_270623,10,Free,Free,MT,MT,none,none,False,False,REVIEW
MT::exp1_num_271361,MT::exp2_num_271384,0,Break,Break,MT,MT,none,none,False,False,CRITICAL
MT::exp1_num_271361,MT::exp3_num_271400,6,Break,Break,MT,MT,none,none,False,False,REVIEW
MT::exp1_num_271361,MT::exp4_num_271416,4,Break,Break,MT,MT,none,none,False,False,CRITICAL
MT::exp1_num_271361,MT::exp5_num_271434,4,Break,Break,MT,MT,none,none,False,False,CRITICAL
MT::exp1_num_271361,MT::exp6_num_271512,6,Break,Break,MT,MT,none,none,False,False,REVIEW
MT::exp2_num_271384,MT::exp3_num_271400,6,Break,Break,MT,MT,none,none,False,False,REVIEW
MT::exp2_num_271384,MT::exp4_num_271416,4,Break,Break,MT,MT,none,none,False,False,CRITICAL
MT::exp2_num_271384,MT::exp5_num_271434,4,Break,Break,MT,MT,none,none,False,False,CRITICAL
MT::exp2_num_271384,MT::exp6_num_271512,6,Break,Break,MT,MT,none,none,False,False,REVIEW
MT::exp3_num_245792,MT::exp4_num_245804,6,Free,Free,MT,MT,none,none,False,False,REVIEW
MT::exp3_num_245792,MT::exp6_num_245834,8,Free,Free,MT,MT,none,none,False,False,REVIEW
MT::exp3_num_271400,MT::exp4_num_271416,8,Break,Break,MT,MT,none,none,False,False,REVIEW
MT::exp3_num_271400,MT::exp5_num_271434,2,Break,Break,MT,MT,none,none,False,False,CRITICAL
MT::exp3_num_271400,MT::exp6_num_271512,8,Break,Break,MT,MT,none,none,False,False,REVIEW
MT::exp3_num_306457,MT::exp5_num_306480,2,Free,Free,MT,MT,none,none,False,False,CRITICAL
MT::exp3_num_306457,MT::exp6_num_306496,4,Free,Free,MT,MT,none,none,False,False,CRITICAL
MT::exp4_num_245804,MT::exp6_num_245834,6,Free,Free,MT,MT,none,none,False,False,REVIEW
MT::exp4_num_271416,MT::exp5_num_271434,6,Break,Break,MT,MT,none,none,False,False,REVIEW
MT::exp4_num_271416,MT::exp6_num_271512,4,Break,Break,MT,MT,none,none,False,False,CRITICAL
MT::exp5_num_271434,MT::exp6_num_271512,6,Break,Break,MT,MT,none,none,False,False,REVIEW
MT::exp5_num_306480,MT::exp6_num_306496,4,Free,Free,MT,MT,none,none,False,False,CRITICAL
MT::exp1_num_311809,MT::exp2_num_311834,4,Uneven,Uneven,MT,MT,none,none,False,False,CRITICAL
MT::exp1_num_311809,MT::exp3_num_311847,6,Uneven,Uneven,MT,MT,none,none,False,False,REVIEW
MT::exp1_num_311809,MT::exp4_num_311863,8,Uneven,Uneven,MT,MT,none,none,False,False,REVIEW
MT::exp2_num_311834,MT::exp3_num_311847,6,Uneven,Uneven,MT,MT,none,none,False,False,REVIEW
MT::exp2_num_311834,MT::exp4_num_311863,6,Uneven,Uneven,MT,MT,none,none,False,False,REVIEW
MT::exp3_num_311847,MT::exp4_num_311863,2,Uneven,Uneven,MT,MT,none,none,False,False,CRITICAL
MT::exp4_num_275709,MT::exp6_num_275757,8,Free,Free,MT,MT,none,none,False,False,REVIEW
MT::exp1_num_276355,MT::exp2_num_276373,8,Crack,Break,MT,MT,none,none,True,False,CRITICAL
MT::exp1_num_276355,MT::exp4_num_276401,10,Crack,Break,MT,MT,none,none,True,False,CRITICAL
MT::exp1_num_342140,MT::exp3_num_342176,2,Crack,Crack,MT,MT,none,none,False,False,CRITICAL
MT::exp1_num_342140,MT::exp4_num_342190,6,Crack,Crack,MT,MT,none,none,False,False,REVIEW
MT::exp1_num_342140,MT::exp5_num_342212,8,Crack,Crack,MT,MT,none,none,False,False,REVIEW
MT::exp2_num_276373,MT::exp4_num_276401,2,Break,Break,MT,MT,none,none,False,False,CRITICAL
MT::exp2_num_9496,MT::exp3_num_9508,4,Blowhole,Blowhole,MT,MT,none,none,False,False,CRITICAL
MT::exp3_num_342176,MT::exp4_num_342190,6,Crack,Crack,MT,MT,none,none,False,False,REVIEW
MT::exp3_num_342176,MT::exp5_num_342212,10,Crack,Crack,MT,MT,none,none,False,False,REVIEW
MT::exp4_num_342190,MT::exp5_num_342212,10,Crack,Crack,MT,MT,none,none,False,False,REVIEW
MT::exp1_num_276985,MT::exp5_num_277059,0,Free,Free,MT,MT,none,none,False,False,CRITICAL
MT::exp1_num_278570,MT::exp4_num_278605,8,Free,Free,MT,MT,none,none,False,False,REVIEW
MT::exp1_num_278570,MT::exp5_num_278628,4,Free,Free,MT,MT,none,none,False,False,CRITICAL
MT::exp3_num_292124,MT::exp5_num_292160,0,Free,Free,MT,MT,none,none,False,False,CRITICAL
MT::exp4_num_278605,MT::exp5_num_278628,8,Free,Free,MT,MT,none,none,False,False,REVIEW
MT::exp1_num_280205,MT::exp2_num_280233,6,Free,Free,MT,MT,none,none,False,False,REVIEW
MT::exp1_num_280205,MT::exp4_num_280258,4,Free,Free,MT,MT,none,none,False,False,CRITICAL
MT::exp1_num_280205,MT::exp6_num_280303,4,Free,Free,MT,MT,none,none,False,False,CRITICAL
MT::exp2_num_280233,MT::exp4_num_280258,4,Free,Free,MT,MT,none,none,False,False,CRITICAL
MT::exp2_num_280233,MT::exp6_num_280303,4,Free,Free,MT,MT,none,none,False,False,CRITICAL
MT::exp4_num_280258,MT::exp6_num_280303,2,Free,Free,MT,MT,none,none,False,False,CRITICAL
MT::exp1_num_280939,MT::exp4_num_280989,8,Free,Free,MT,MT,none,none,False,False,REVIEW
MT::exp1_num_280939,MT::exp6_num_281048,4,Free,Free,MT,MT,none,none,False,False,CRITICAL
MT::exp4_num_280989,MT::exp6_num_281048,8,Free,Free,MT,MT,none,none,False,False,REVIEW
MT::exp1_num_284841,MT::exp3_num_284875,0,Free,Free,MT,MT,none,none,False,False,CRITICAL
MT::exp1_num_284841,MT::exp6_num_284942,2,Free,Free,MT,MT,none,none,False,False,CRITICAL
MT::exp1_num_313835,MT::exp2_num_106169,6,Free,Free,MT,MT,none,none,False,False,REVIEW
MT::exp1_num_313835,MT::exp3_num_106186,8,Free,Free,MT,MT,none,none,False,False,REVIEW
MT::exp1_num_313835,MT::exp3_num_313866,2,Free,Free,MT,MT,none,none,False,False,CRITICAL
MT::exp1_num_313835,MT::exp4_num_313877,2,Free,Free,MT,MT,none,none,False,False,CRITICAL
MT::exp1_num_313835,MT::exp6_num_258043,10,Free,Free,MT,MT,none,none,False,False,REVIEW
MT::exp2_num_106169,MT::exp3_num_106186,4,Free,Free,MT,MT,none,none,False,False,CRITICAL
MT::exp2_num_106169,MT::exp3_num_313866,6,Free,Free,MT,MT,none,none,False,False,REVIEW
MT::exp2_num_106169,MT::exp4_num_313877,6,Free,Free,MT,MT,none,none,False,False,REVIEW
MT::exp3_num_106186,MT::exp3_num_313866,8,Free,Free,MT,MT,none,none,False,False,REVIEW
MT::exp3_num_106186,MT::exp4_num_313877,8,Free,Free,MT,MT,none,none,False,False,REVIEW
MT::exp3_num_284875,MT::exp6_num_284942,2,Free,Free,MT,MT,none,none,False,False,CRITICAL
MT::exp3_num_313866,MT::exp4_num_313877,0,Free,Free,MT,MT,none,none,False,False,CRITICAL
MT::exp4_num_257938,MT::exp5_num_257962,2,Free,Free,MT,MT,none,none,False,False,CRITICAL
MT::exp4_num_257938,MT::exp6_num_258043,2,Free,Free,MT,MT,none,none,False,False,CRITICAL
MT::exp5_num_257962,MT::exp6_num_258043,2,Free,Free,MT,MT,none,none,False,False,CRITICAL
MT::exp1_num_284482,MT::exp2_num_284506,2,Break,Break,MT,MT,none,none,False,False,CRITICAL
MT::exp1_num_284482,MT::exp4_num_284532,2,Break,Break,MT,MT,none,none,False,False,CRITICAL
MT::exp1_num_284482,MT::exp5_num_284552,0,Break,Break,MT,MT,none,none,False,False,CRITICAL
MT::exp1_num_284482,MT::exp6_num_284593,2,Break,Break,MT,MT,none,none,False,False,CRITICAL
MT::exp2_num_284506,MT::exp4_num_284532,4,Break,Break,MT,MT,none,none,False,False,CRITICAL
MT::exp2_num_284506,MT::exp5_num_284552,2,Break,Break,MT,MT,none,none,False,False,CRITICAL
MT::exp2_num_284506,MT::exp6_num_284593,4,Break,Break,MT,MT,none,none,False,False,CRITICAL
MT::exp4_num_284532,MT::exp5_num_284552,2,Break,Break,MT,MT,none,none,False,False,CRITICAL
MT::exp4_num_284532,MT::exp6_num_284593,2,Break,Break,MT,MT,none,none,False,False,CRITICAL
MT::exp5_num_284552,MT::exp6_num_284593,2,Break,Break,MT,MT,none,none,False,False,CRITICAL
MT::exp1_num_289590,MT::exp6_num_289705,4,Free,Free,MT,MT,none,none,False,False,CRITICAL
MT::exp1_num_290047,MT::exp5_num_290107,6,Free,Free,MT,MT,none,none,False,False,REVIEW
MT::exp1_num_290998,MT::exp2_num_291023,2,Blowhole,Blowhole,MT,MT,none,none,False,False,CRITICAL
MT::exp1_num_290998,MT::exp3_num_291038,6,Blowhole,Blowhole,MT,MT,none,none,False,False,REVIEW
MT::exp1_num_290998,MT::exp5_num_291077,4,Blowhole,Blowhole,MT,MT,none,none,False,False,CRITICAL
MT::exp2_num_291023,MT::exp3_num_291038,4,Blowhole,Blowhole,MT,MT,none,none,False,False,CRITICAL
MT::exp2_num_291023,MT::exp5_num_291077,2,Blowhole,Blowhole,MT,MT,none,none,False,False,CRITICAL
MT::exp3_num_291038,MT::exp5_num_291077,4,Blowhole,Blowhole,MT,MT,none,none,False,False,CRITICAL
MT::exp1_num_293254,MT::exp3_num_293289,6,Free,Free,MT,MT,none,none,False,False,REVIEW
MT::exp1_num_293254,MT::exp4_num_293302,4,Free,Free,MT,MT,none,none,False,False,CRITICAL
MT::exp1_num_349824,MT::exp3_num_349856,2,Free,Free,MT,MT,none,none,False,False,CRITICAL
MT::exp1_num_349824,MT::exp4_num_349868,0,Free,Free,MT,MT,none,none,False,False,CRITICAL
MT::exp1_num_349824,MT::exp6_num_349930,4,Free,Free,MT,MT,none,none,False,False,CRITICAL
MT::exp3_num_293289,MT::exp4_num_293302,2,Free,Free,MT,MT,none,none,False,False,CRITICAL
MT::exp3_num_349856,MT::exp4_num_349868,2,Free,Free,MT,MT,none,none,False,False,CRITICAL
MT::exp3_num_349856,MT::exp6_num_349930,2,Free,Free,MT,MT,none,none,False,False,CRITICAL
MT::exp4_num_349868,MT::exp6_num_349930,4,Free,Free,MT,MT,none,none,False,False,CRITICAL
MT::exp1_num_29469,MT::exp3_num_29508,4,Free,Free,MT,MT,none,none,False,False,CRITICAL
MT::exp1_num_297276,MT::exp2_num_297298,0,Free,Free,MT,MT,none,none,False,False,CRITICAL
MT::exp1_num_297276,MT::exp3_num_297311,2,Free,Free,MT,MT,none,none,False,False,CRITICAL
MT::exp1_num_297276,MT::exp4_num_297324,4,Free,Free,MT,MT,none,none,False,False,CRITICAL
MT::exp1_num_297276,MT::exp6_num_297388,4,Free,Free,MT,MT,none,none,False,False,CRITICAL
MT::exp2_num_297298,MT::exp3_num_297311,2,Free,Free,MT,MT,none,none,False,False,CRITICAL
MT::exp2_num_297298,MT::exp4_num_297324,4,Free,Free,MT,MT,none,none,False,False,CRITICAL
MT::exp2_num_297298,MT::exp6_num_297388,4,Free,Free,MT,MT,none,none,False,False,CRITICAL
MT::exp3_num_297311,MT::exp4_num_297324,6,Free,Free,MT,MT,none,none,False,False,REVIEW
MT::exp3_num_297311,MT::exp6_num_297388,6,Free,Free,MT,MT,none,none,False,False,REVIEW
MT::exp4_num_297324,MT::exp6_num_297388,0,Free,Free,MT,MT,none,none,False,False,CRITICAL
MT::exp1_num_297464,MT::exp2_num_297490,8,Blowhole,Blowhole,MT,MT,none,none,False,False,REVIEW
MT::exp1_num_297464,MT::exp3_num_297506,8,Blowhole,Blowhole,MT,MT,none,none,False,False,REVIEW
MT::exp2_num_297490,MT::exp3_num_297506,2,Blowhole,Blowhole,MT,MT,none,none,False,False,CRITICAL
MT::exp1_num_299713,MT::exp3_num_299758,6,Free,Free,MT,MT,none,none,False,False,REVIEW
MT::exp1_num_301474,MT::exp6_num_301599,6,Free,Free,MT,MT,none,none,False,False,REVIEW
MT::exp1_num_306425,MT::exp2_num_306443,10,Free,Free,MT,MT,none,none,False,False,REVIEW
MT::exp1_num_306425,MT::exp4_num_306469,6,Free,Free,MT,MT,none,none,False,False,REVIEW
MT::exp2_num_306443,MT::exp4_num_306469,4,Free,Free,MT,MT,none,none,False,False,CRITICAL
MT::exp1_num_308015,MT::exp3_num_308061,6,Blowhole,Blowhole,MT,MT,none,none,False,False,REVIEW
MT::exp1_num_308015,MT::exp5_num_308098,2,Blowhole,Blowhole,MT,MT,none,none,False,False,CRITICAL
MT::exp1_num_308015,MT::exp6_num_308130,0,Blowhole,Blowhole,MT,MT,none,none,False,False,CRITICAL
MT::exp3_num_308061,MT::exp5_num_308098,6,Blowhole,Blowhole,MT,MT,none,none,False,False,REVIEW
MT::exp3_num_308061,MT::exp6_num_308130,6,Blowhole,Blowhole,MT,MT,none,none,False,False,REVIEW
MT::exp5_num_308098,MT::exp6_num_308130,2,Blowhole,Blowhole,MT,MT,none,none,False,False,CRITICAL
MT::exp1_num_31106,MT::exp5_num_31166,6,Free,Free,MT,MT,none,none,False,False,REVIEW
MT::exp1_num_31106,MT::exp6_num_31184,8,Free,Free,MT,MT,none,none,False,False,REVIEW
MT::exp5_num_31166,MT::exp6_num_31184,4,Free,Free,MT,MT,none,none,False,False,CRITICAL
MT::exp1_num_313478,MT::exp2_num_313494,6,Uneven,Uneven,MT,MT,none,none,False,False,REVIEW
MT::exp1_num_313478,MT::exp3_num_313507,6,Uneven,Uneven,MT,MT,none,none,False,False,REVIEW
MT::exp1_num_313478,MT::exp4_num_313519,6,Uneven,Uneven,MT,MT,none,none,False,False,REVIEW
MT::exp1_num_313478,MT::exp6_num_313568,10,Uneven,Uneven,MT,MT,none,none,False,False,REVIEW
MT::exp2_num_313494,MT::exp3_num_313507,4,Uneven,Uneven,MT,MT,none,none,False,False,CRITICAL
MT::exp2_num_313494,MT::exp4_num_313519,0,Uneven,Uneven,MT,MT,none,none,False,False,CRITICAL
MT::exp2_num_313494,MT::exp6_num_313568,8,Uneven,Uneven,MT,MT,none,none,False,False,REVIEW
MT::exp3_num_313507,MT::exp4_num_313519,4,Uneven,Uneven,MT,MT,none,none,False,False,CRITICAL
MT::exp3_num_313507,MT::exp6_num_313568,6,Uneven,Uneven,MT,MT,none,none,False,False,REVIEW
MT::exp4_num_313519,MT::exp6_num_313568,8,Uneven,Uneven,MT,MT,none,none,False,False,REVIEW
MT::exp1_num_316333,MT::exp2_num_316344,6,Free,Free,MT,MT,none,none,False,False,REVIEW
