dataset,image_id,label_id,label_name,official_split,fold,is_final_test,sha256
NEU,NEU::pitted_surface_248,3,pitted_surface,none,1,False,32d2a7a3b527376a150443b005919884a24715ca6dd95256d5bccec8a32c556b
NEU,NEU::pitted_surface_249,3,pitted_surface,none,2,False,d8edffece38a3c0e78aaff137446c7aab54a2277f46d8f743ff526a9a3033add
NEU,NEU::pitted_surface_25,3,pitted_surface,none,0,False,943c5054815b05422d178b9f6040aaffd378bb094389e51662ab757e584a095c
NEU,NEU::pitted_surface_250,3,pitted_surface,none,1,False,6968f38ce345e863cff39de195f36252e62cc23b0c75cf12ff6a811e94c622b2
NEU,NEU::pitted_surface_251,3,pitted_surface,none,4,False,ac1bca8a4ecd2fb572b86695c488e6152db32675d9b651c062849a96bce9098c
NEU,NEU::pitted_surface_252,3,pitted_surface,none,1,False,71d965945231aa19dc245ecd53709cc421583984d1660edb5ab29a37ed06ed62
NEU,NEU::pitted_surface_253,3,pitted_surface,none,4,False,0c62aef76c0cf9fc3ec3f324ae4f52deeabbe7172ee2fe296f762ecb16d2bcab
NEU,NEU::pitted_surface_254,3,pitted_surface,none,2,False,f12aea95221e055b3707857a161825be6d9cd40cde27d53107b7009bc8a6a0a4
NEU,NEU::pitted_surface_255,3,pitted_surface,none,0,False,7d9a04ea3a7b664ae945103616f22ef85164b8a217a61890f02e26017c11ad05
NEU,NEU::pitted_surface_256,3,pitted_surface,none,2,False,ffe760f0e5b5f36859d09e5fa35ee754c2d4da0102a326c70293842868be4869
NEU,NEU::pitted_surface_257,3,pitted_surface,none,2,False,caf4b9386a635786a2cf3f09adfeeb163f36266378a0c31fcd904a97cb62c590
NEU,NEU::pitted_surface_258,3,pitted_surface,none,4,False,082cb141198cdc60879e15f3fa0765e99554ea4df0e7c7d6768eea189582c3c2
NEU,NEU::pitted_surface_259,3,pitted_surface,none,1,False,f224ab0dbbf358f4c6e7e23b6ac07127a11dd4ecc35e1875e7222ba0d9c0f127
NEU,NEU::pitted_surface_26,3,pitted_surface,none,2,False,1aaffdbdb12f5d3dba85665e436e5e3b1d4a6deca67abdd0908185950c444644
NEU,NEU::pitted_surface_260,3,pitted_surface,none,3,False,5110aff87b7391929ab30ffbd01dc57c9ce8f4576f7257db6ebb541d2b6053ce
NEU,NEU::pitted_surface_261,3,pitted_surface,none,3,False,7882542d6bcef5c0a38b177bbd84c527fff9aa3fe289c71a7f7c16195212b984
NEU,NEU::pitted_surface_262,3,pitted_surface,none,0,False,003834a337c2a0e0f9239d0a6d44c15d8b3e74c1c9eca615ca35295f37b38778
NEU,NEU::pitted_surface_263,3,pitted_surface,none,2,False,6f0c8f0ed86a90ac96eb64bb8c6c1c67781c342b356797a01454f2ee013af18e
NEU,NEU::pitted_surface_264,3,pitted_surface,none,1,False,b8f33836036497d5b83075b2bf5a093601ecf13c4c81d35a1f3af008dfe52dc3
NEU,NEU::pitted_surface_265,3,pitted_surface,none,3,False,acd4b4df93e0c79a692fd5da209cacca3e35606263d5ede0c800773699cf13d7
NEU,NEU::pitted_surface_266,3,pitted_surface,none,4,False,d59af1a5f35ba00a9cfd9ef828b4817d110dde01008cf5132f33b852afb0e9f4
NEU,NEU::pitted_surface_267,3,pitted_surface,none,0,False,f09776c48b5920adfb3dc441e4cb2fc446b35fc45da3e39f71c2d6a625215788
NEU,NEU::pitted_surface_268,3,pitted_surface,none,4,False,62c8106f8afe8a3e0a3f6ab5245d6384f6f5f216333f1e73e0b5068b43833a7b
NEU,NEU::pitted_surface_269,3,pitted_surface,none,1,False,107570ad7f158697ba47bfc6d56b7bbcb59cb92f4f558e6517d5581f708b6a63
NEU,NEU::pitted_surface_27,3,pitted_surface,none,0,False,725a5eae64a7b0d0324d363d6f9fd1fb2347d22d5c3fd0dbba958041cdd521ef
NEU,NEU::pitted_surface_270,3,pitted_surface,none,3,False,4d4074af862f2a649838d3e4ea4503d74de1a05b3d242eeb3eff323f9b2e1ebd
NEU,NEU::pitted_surface_271,3,pitted_surface,none,3,False,574c40cc98d5a5b62acef70b67953651a0f64ab32211eb30a47171c8812e1975
NEU,NEU::pitted_surface_272,3,pitted_surface,none,2,False,5276aef701a487548d42471c70ce9b1407c304313d9a36a5f7bf0e10c92467f5
NEU,NEU::pitted_surface_273,3,pitted_surface,none,3,False,478bc609f0ac13106fee87bd8b04b1f9c73159682ed58fff084611fa04b718c6
NEU,NEU::pitted_surface_274,3,pitted_surface,none,1,False,698933de2e9fdf591adcc3f7792c0447cf818b493b7072137c7773ae93b15870
NEU,NEU::pitted_surface_275,3,pitted_surface,none,1,False,58594a1b490b1918d0ac3a039550ce46634b19ca12602ce36c470af0b57b4f28
NEU,NEU::pitted_surface_276,3,pitted_surface,none,2,False,f381ba16a13c335d99e485080a8c771810d79a17e7f027acc417ce378f6e4c74
NEU,NEU::pitted_surface_277,3,pitted_surface,none,4,False,cfa49c7eb0958b57f8eb2f4c63042b188f3290ced92c015e774c8553e8431f3b
NEU,NEU::pitted_surface_278,3,pitted_surface,none,2,False,a2ca53c5f4dcbc1afb5c6bd056fd7b18f83e7a9619b617b050a0ac466758d3fb
NEU,NEU::pitted_surface_279,3,pitted_surface,none,1,False,54dc6e81c383ea7f2da249324069777408235d16a3ea21471b0573b94fa3aba7
NEU,NEU::pitted_surface_28,3,pitted_surface,none,3,False,6500eecd69447d4979ad593da486c86baa426e3a4bce598962489750a56b63d9
NEU,NEU::pitted_surface_280,3,pitted_surface,none,3,False,a3d0169e01ee1ef9879e52fe2a9c3b9ff3ccce4efbaeb7b55d42e0385e751ca2
NEU,NEU::pitted_surface_281,3,pitted_surface,none,3,False,95f7917ac8309632a4c42576fbe2ca5b49aeecf0af6730762eda25ea3246795d
NEU,NEU::pitted_surface_282,3,pitted_surface,none,0,False,cddef1a10e36aa1dd8c42fc5f2acd66e74c50b547ad905eb8baa47fd5800321a
NEU,NEU::pitted_surface_283,3,pitted_surface,none,0,False,a7848a058d4eb08b6f4faaf3dd44c0a956650205748301236b17426d57097aa6
NEU,NEU::pitted_surface_284,3,pitted_surface,none,2,False,b91c92306577ac1022c23895570c9c24f29ee73745da604f5b75183b9c91b1f1
NEU,NEU::pitted_surface_285,3,pitted_surface,none,1,False,67ba9fbc2930c05bc1f4563f9124a711b16f1be6424cf1dab9278b9edf45fefe
NEU,NEU::pitted_surface_286,3,pitted_surface,none,0,False,8fa8faa63ff20acafbada36cfdba2d71202c7148af01e0c9e39b060b92c3d219
NEU,NEU::pitted_surface_287,3,pitted_surface,none,3,False,c77cc92be88c61ee91d1b79c527e158d457db236c4bcb844874350cb7dda7335
NEU,NEU::pitted_surface_288,3,pitted_surface,none,1,False,b816257cb09fcd1a3c70f8b1a11a459f21ca434490ae70d1c85b67fee97cf66d
NEU,NEU::pitted_surface_289,3,pitted_surface,none,4,False,657ff0c9728739c62c7b120e78cfe091740c7f466dd984467e8cb02f70e4b02e
NEU,NEU::pitted_surface_29,3,pitted_surface,none,4,False,1cb876a9d3d7b1102b7a7af13d0bfadbe5b7055dbe84623c23ab972cd9ef79fd
NEU,NEU::pitted_surface_290,3,pitted_surface,none,0,False,a6eccecb7af92cb4b6a938125998e324391eadcb34122279cbfad15af17e347b
NEU,NEU::pitted_surface_291,3,pitted_surface,none,1,False,d5174521affd4f53f17e4f836b0e77cab67cbeb5eb27df3f455c945c74c32f0e
NEU,NEU::pitted_surface_292,3,pitted_surface,none,1,False,a42ca33bde4f8241cb41cc0898caa3e1251f11d271f516aff32314877dbac51d
NEU,NEU::pitted_surface_293,3,pitted_surface,none,0,False,59e6160da4dd50f8e6e9e80f0161aea97328d626a56c2e36403799975f0c3a17
NEU,NEU::pitted_surface_294,3,pitted_surface,none,3,False,3e8d7b4980ba54f2bf86ebcc9e8d72fb3cdf2dbe4c73c058e406c05b111b04a4
NEU,NEU::pitted_surface_295,3,pitted_surface,none,3,False,1a2471cd8d2434a2eb72aa2713ba06554da095ff8bef6da28b4c33b4d819fd3b
NEU,NEU::pitted_surface_296,3,pitted_surface,none,0,False,fce05758c0878c49a9a471888522d44883e9b6a4183a103acade9890c00b30dc
NEU,NEU::pitted_surface_297,3,pitted_surface,none,2,False,1cea18a9361b852b51ef437201890e7e6ced6d265b0249fa6dac144fe584076d
NEU,NEU::pitted_surface_298,3,pitted_surface,none,2,False,ffd6c20b0571b9d4a4cd08d8de1e3ea851989c12c5348c2acdd9bae2a4ad2a76
NEU,NEU::pitted_surface_299,3,pitted_surface,none,2,False,3f5cc6ab754ae9eea0ac28f797bdf7be4ca6d330791eb11361bd37a9e269f345
NEU,NEU::pitted_surface_3,3,pitted_surface,none,0,False,03db264bd3a288ea60e0e40efd521e91f3d2c638a64df4fe9e51d1cce8617daf
NEU,NEU::pitted_surface_30,3,pitted_surface,none,0,False,306098fc0e18d042291be4418c1c664271a7e851e0ca0f7b41f90ed485d83bda
NEU,NEU::pitted_surface_300,3,pitted_surface,none,3,False,8ed56df34f6bcbcb5c60384c1c37b05d01365dfbb81b1a8855fbbe260718a32a
NEU,NEU::pitted_surface_31,3,pitted_surface,none,1,False,6be554255e6859c5e1dbd4c07fefe00e6e304362da5246dbdafd99341fe0086a
NEU,NEU::pitted_surface_32,3,pitted_surface,none,3,False,507b255dbb67572f745c5b7e2a7407e7514bd2232f98f6fd524fee893d5bc7f3
NEU,NEU::pitted_surface_33,3,pitted_surface,none,1,False,af99bdfab330b77986583aaa86da06f6ddfa291d2a365e6ac09e24b3ae17e321
NEU,NEU::pitted_surface_34,3,pitted_surface,none,1,False,ed7d558322552b8c5e21af130313dcdceeb764c3764bb9f102eea47225a1fdd5
NEU,NEU::pitted_surface_35,3,pitted_surface,none,0,False,e77933cb6d561b6fd5873d433367d4a504c6f53a6ed13576d516f3f9274b5c65
NEU,NEU::pitted_surface_36,3,pitted_surface,none,1,False,3954a55a23832a84b6666510890149fd164489e1cecf94860d3defac8d2ef5ef
NEU,NEU::pitted_surface_37,3,pitted_surface,none,3,False,eefa9cf6b94908b295f83a246db887ae02e8a97ccfdead52031be615d29f6e50
NEU,NEU::pitted_surface_38,3,pitted_surface,none,4,False,f37fde07c3afe1f5051f0c31c9ff7d1cbbe1da703ff3d7b27125c3366f0b7ac2
NEU,NEU::pitted_surface_39,3,pitted_surface,none,4,False,8045c0220b70504345d02c81c69845e48bac0417e3472d3703027c96965004fc
NEU,NEU::pitted_surface_4,3,pitted_surface,none,2,False,d74f4eb848d694be8a3988fc327053dbea7dd0f0b2cbfc0fa48fc0a8a024b909
NEU,NEU::pitted_surface_40,3,pitted_surface,none,2,False,90f777c4cf0471e5832ed22f5bd79bfef6be9dcef7f26f5655af2e7b4df91e71
NEU,NEU::pitted_surface_41,3,pitted_surface,none,2,False,50ca0984e1b38189c34e62d61edd2a4c21202d3353a20ea9a31722dd25b72201
NEU,NEU::pitted_surface_42,3,pitted_surface,none,0,False,5e71dd4fcf0975c0bd8bd75c24dc047627516f66d59401f941b97b469d016f48
NEU,NEU::pitted_surface_43,3,pitted_surface,none,0,False,d13a0906ba9e34d170ca9d2309b7e713664b1da1c814a7aad16513f6a9ab9f60
NEU,NEU::pitted_surface_44,3,pitted_surface,none,0,False,1d2129cadf9076d425e125a0596b462a8e5dc39398ca72902e4fa4df8beb6857
NEU,NEU::pitted_surface_45,3,pitted_surface,none,4,False,afab3997bbd828d18fb1d87eec86e513cabecd63a6ce44207e35da85c7b043a9
NEU,NEU::pitted_surface_46,3,pitted_surface,none,3,False,c5340e6c7f50d8676b0407259ee687b27f8920b441afe943e7ef800d93bb65a5
NEU,NEU::pitted_surface_47,3,pitted_surface,none,0,False,e3c440844067a1022cabe8d8ab71283fda70210f94da1394f9296a58ed380ee6
NEU,NEU::pitted_surface_48,3,pitted_surface,none,4,False,d5136b7f1a4b9588c04c1c30c329cbe45368cd9c5171370b38d0c0ef306d825b
NEU,NEU::pitted_surface_49,3,pitted_surface,none,2,False,a9670be72781679c10fa4ae7c174ab3c6196e4a3b38545aa318116a58123d49f
NEU,NEU::pitted_surface_5,3,pitted_surface,none,0,False,6484ec2d13587a91d44089148a7e64e5d9f51116715256d5d5b994f101b6b868
NEU,NEU::pitted_surface_50,3,pitted_surface,none,1,False,046697383b1e45b1e6545bd84896610cdf9788643a11a525bd4e66809bf1f150
NEU,NEU::pitted_surface_51,3,pitted_surface,none,3,False,1cc100bf4d30f06d7229f6be837fd25e84b7f2540b9b61c0752c7ea8290c6a68
NEU,NEU::pitted_surface_52,3,pitted_surface,none,4,False,bbe51811b92b40d7c34e1c05de5ee74285e2dd605fa971e0c21b3aa74957a8ad
NEU,NEU::pitted_surface_53,3,pitted_surface,none,4,False,4e8dd9c0a12898861a575108b45acddfdfc342f3d346c089f9eb9d56f3c4281f
NEU,NEU::pitted_surface_54,3,pitted_surface,none,4,False,ea6601517e39dbac5c65bfe801ed5599befb64e7ff20b468d07e8e09148c95f5
NEU,NEU::pitted_surface_55,3,pitted_surface,none,0,False,00cfb7a08d4bcc88ea6699a69bf1ecced87d2cd2d25e17b88ebad19d854ca63d
NEU,NEU::pitted_surface_56,3,pitted_surface,none,0,False,92899dce5b9fba8de221a26a0e04c1f15d2f84c669d1b385803dbd8a76fd98c3
NEU,NEU::pitted_surface_57,3,pitted_surface,none,0,False,59c28c2a5bb33b78236ba5035ab7e7e37acbe98c9f1d8bea9f9635aaa68cf2c1
NEU,NEU::pitted_surface_58,3,pitted_surface,none,0,False,c739fc8183b7130b79c5950b62464216814b063ca268005e4aec08671b39bab5
NEU,NEU::pitted_surface_59,3,pitted_surface,none,3,False,9dd92f35fe35591114f3c34c814f9a0706971153ea868a2a597e28aafabb2d29
NEU,NEU::pitted_surface_6,3,pitted_surface,none,1,False,aaa6cc094dd7be08524e6fb7a9a861e885f4409dc96b53301392dbb6d0941e92
NEU,NEU::pitted_surface_60,3,pitted_surface,none,4,False,cd6d2ba79d8acdea1aeb393182016fbee35d55dc142efac01c1706ef791bca8a
NEU,NEU::pitted_surface_61,3,pitted_surface,none,0,False,ad6f2b128872256beeb6a0457377b4a834050a731f976fc8f3dcc75a0febcf23
NEU,NEU::pitted_surface_62,3,pitted_surface,none,1,False,f2746e85b8590550ac82838e6539dcda6a0bfa68c95acfc98ba8281de62e963f
NEU,NEU::pitted_surface_63,3,pitted_surface,none,3,False,c187ccec526bd06bfa42f36b6d928f87cad59bf691bb9e2fd6662b52395970e4
NEU,NEU::pitted_surface_64,3,pitted_surface,none,0,False,37863072e74292a7743d079bff854875c9fa089a647b5eb9ca3ed889d51075e3
NEU,NEU::pitted_surface_65,3,pitted_surface,none,0,False,f34e6e2986b6efc0c7281e6765d94c0e449dada265f65dd42074ba2abbdc63d7
NEU,NEU::pitted_surface_66,3,pitted_surface,none,2,False,066bf3f2952da00ab4f5cdfa1bec8bce8c08d71ff7adb7a5ab55ad55caa02a0c
NEU,NEU::pitted_surface_67,3,pitted_surface,none,0,False,4c4edeebf71125633834821d9fa8259881aa9881e715c9af06124da020081559
NEU,NEU::pitted_surface_68,3,pitted_surface,none,4,False,6dce24c80afbd882a5c86c478aa66f292f40c415070a9ae0b3773b08ba55104c
NEU,NEU::pitted_surface_69,3,pitted_surface,none,3,False,411dcbfc1f8252da5c9395b2036d6b90ce71fdf54b577380b1f30466945a467c
NEU,NEU::pitted_surface_7,3,pitted_surface,none,1,False,c348e6929eb0d8c7f3207ea887e7a6ce4e7eeb43c354c28789927f0c625d1c2c
NEU,NEU::pitted_surface_70,3,pitted_surface,none,4,False,873394e2dc97b96c8d1608bb7add234c4864d660ab46125af2e14053d04dd9d5
NEU,NEU::pitted_surface_71,3,pitted_surface,none,4,False,58e9aec52c45805cab6805931fdeb0c2a07612157dd7085b298be65db55eb093
NEU,NEU::pitted_surface_72,3,pitted_surface,none,1,False,7cef35017533cd98b77b8e622155d0292df3ac103876d9bf17710d240596833f
NEU,NEU::pitted_surface_73,3,pitted_surface,none,2,False,821b1e0cea8c13bbf9629dac10958da3ebe4f74560d311b4fd398c820e76d129
NEU,NEU::pitted_surface_74,3,pitted_surface,none,1,False,ad625a18cb4f61b4c35b5ea6618110cdfb5c8a0acb2e426e67befad791602db9
NEU,NEU::pitted_surface_75,3,pitted_surface,none,1,False,6f488898023e07c9c4f37a59fcb942d667d544fc86c82acbc3b4562a884214fc
NEU,NEU::pitted_surface_76,3,pitted_surface,none,1,False,7ab2624513ca51f7c4c6c1a6ce156c06a9e8ff023c7242526117bd278e7d89e8
NEU,NEU::pitted_surface_77,3,pitted_surface,none,2,False,3a1c5c858c6e9c70173e96762537c1feb8cd9485de3ac29af1368094e5b6e4a4
NEU,NEU::pitted_surface_78,3,pitted_surface,none,0,False,2ba18c894c2d9353754da4984dd1ae621f128b5de1ca2aa0c042516fbeaff6b1
NEU,NEU::pitted_surface_79,3,pitted_surface,none,3,False,9a6eb4395b8b888b037d494e86346d76b6242dd3dc9b251df32bb772bbb21c75
NEU,NEU::pitted_surface_8,3,pitted_surface,none,4,False,47557df4cbfeb87a1335f65ccaa5830016c88ac197a355ccb6ab22f3d277a46e
NEU,NEU::pitted_surface_80,3,pitted_surface,none,1,False,8da70642715307b9cedb8fe544d24b948fb688144ef7b8bce2aebdd0f218f216
NEU,NEU::pitted_surface_81,3,pitted_surface,none,1,False,5e66e37c6b75cf9dda04dca89743e43d082d6836931654abedfab076dd01adea
NEU,NEU::pitted_surface_82,3,pitted_surface,none,4,False,43ef5709fb4ccf6404f6ee9c7e5c825ae5be8e16849061004245a3ccc8589505
NEU,NEU::pitted_surface_83,3,pitted_surface,none,0,False,2d2b2d10955485622d89b2cab5d7d4038af5456b6f6459a56bf5c3d1766ca25f
NEU,NEU::pitted_surface_84,3,pitted_surface,none,1,False,3e640b1c592ee8724aecc7b18a968b3e09031fbf64eb900e2bef6e2b6ee75816
NEU,NEU::pitted_surface_85,3,pitted_surface,none,1,False,2e11fa5442f1b58a7e090e31cc2a011a9ec9cdad81413383cd6e4991ad361b7f
NEU,NEU::pitted_surface_86,3,pitted_surface,none,1,False,25b7e6faf68ee791958c5c8caa63bfc4c667ec18b4d42c88fadfae6bfc8e1692
NEU,NEU::pitted_surface_87,3,pitted_surface,none,3,False,0ccace87e701d4a71a88a4d2e4c9a81108689423739381751b8288b59856f4ca
NEU,NEU::pitted_surface_88,3,pitted_surface,none,4,False,1865f9853c41358d27f2875a199897107cff1cb30728b9d007f3ec4e8c036fc2
NEU,NEU::pitted_surface_89,3,pitted_surface,none,1,False,5aed54cf5ea07e4c3e0887eafd00d5d598ed4674ddeaf14422939205773b8ba7
NEU,NEU::pitted_surface_9,3,pitted_surface,none,1,False,7555653ee061b383d285a6cd376e667aedac34ea732476d391fd8092e60ca8e7
NEU,NEU::pitted_surface_90,3,pitted_surface,none,3,False,37d39470449b41e8b2bed692e5624906ea6fd392639f762c63c07600cea8f88e
NEU,NEU::pitted_surface_91,3,pitted_surface,none,2,False,d2eb1c66180928c3b948559410ccf90f0749fbe0850fed78f7656ed2cb17f595
NEU,NEU::pitted_surface_92,3,pitted_surface,none,0,False,d95d8a48879ce38151beb5e001ced0e53864715b1f70857f627fa31a2fa414c2
NEU,NEU::pitted_surface_93,3,pitted_surface,none,4,False,a6a34a0c194e73d211c47ad1f48a399a6b91e7dc9b94522efd7b7d10a0c15f9d
NEU,NEU::pitted_surface_94,3,pitted_surface,none,4,False,baf66a157f0c4ef7737f7cd340902aa4ed64f4cbcb168a246d00d5f8b45b2429
NEU,NEU::pitted_surface_95,3,pitted_surface,none,3,False,05dc6ea787324508224df9abbd7fd16afa2cbb1c450f0a3fa2f220c1e6429c77
NEU,NEU::pitted_surface_96,3,pitted_surface,none,0,False,ff293ea52301d6628bc0141a0632b70e6f2f4cbd9d05b0299d70a5b0d5e5cce0
NEU,NEU::pitted_surface_97,3,pitted_surface,none,0,False,e98e59bf3ee6869a2f29c25a96f54c99f2aa159b1630595b3073465d26b5f807
NEU,NEU::pitted_surface_98,3,pitted_surface,none,1,False,1b11011a86a04a76ab70c1aa2613c03f46bb46a59b4e860ce4e317b3b3218939
NEU,NEU::pitted_surface_99,3,pitted_surface,none,2,False,df10830ccfd38fff5d9e418be80162e0846ccc33cb6a10e2143a8b2ae4c59e70
NEU,NEU::rolled-in_scale_1,4,rolled-in_scale,none,0,False,e9d0358a2859da86a7a9cc75deb5c235fcb8b14e8773cd92e94593b0289736fd
NEU,NEU::rolled-in_scale_10,4,rolled-in_scale,none,2,False,212c3cda10a863db2ee404baf29ee8a42adabe894b7aecd09591a86f177389f4
NEU,NEU::rolled-in_scale_100,4,rolled-in_scale,none,1,False,b6660efc8a7cc57b7da616766b14c06812254c0422d48bfa0860db753c4f6cdd
NEU,NEU::rolled-in_scale_101,4,rolled-in_scale,none,0,False,c7260b6097a950a585747137b69ceb34033c07de7c0c5c59f9e14170a963e3d2
NEU,NEU::rolled-in_scale_102,4,rolled-in_scale,none,3,False,473ee8c670a34f306161b59bb73e96980bc77e9e163f7d198b49162cdf400f80
NEU,NEU::rolled-in_scale_103,4,rolled-in_scale,none,1,False,d7dea4bf779ad8441b89cd7d2f76871c91843dc409ff818c3dd5baa554e05d8b
NEU,NEU::rolled-in_scale_104,4,rolled-in_scale,none,2,False,4df8a84e0a9fa2a113f60bcee006696de72b5b95ff5dc4373884e1af26a0b557
NEU,NEU::rolled-in_scale_105,4,rolled-in_scale,none,1,False,5eb3c30442e000e5cca7fd258ab6ace13428c3693754214790848537aa02858a
NEU,NEU::rolled-in_scale_106,4,rolled-in_scale,none,4,False,1f8043beddd5cacb5b40128c4ca5e7169e0b370f1ab4ad979d31fa4b435d72fb
NEU,NEU::rolled-in_scale_107,4,rolled-in_scale,none,1,False,322f329f990d8395b37fba49f1c2576c62725b29527ab0ffda2d1e1a1b7d8b1f
NEU,NEU::rolled-in_scale_108,4,rolled-in_scale,none,3,False,ffdc76fe9be8fdf4e1e5bb4ae80332b666ad261e6d3cd0503bf35a55eea43129
NEU,NEU::rolled-in_scale_109,4,rolled-in_scale,none,2,False,79f3889fd6010b1a29c5fbdd91f42b944f4d9f2b6bcfd1c39c02aa3141fddd69
NEU,NEU::rolled-in_scale_11,4,rolled-in_scale,none,2,False,f6574911caa03dcd841d05ddb4511293e810d6090c30939fb8cc5b1d15fbc619
NEU,NEU::rolled-in_scale_110,4,rolled-in_scale,none,4,False,9c17a7b7933a3e92a96f07ac5a29983975829331f76eee27cdeffc4440adaeea
NEU,NEU::rolled-in_scale_111,4,rolled-in_scale,none,0,False,9dd2c202fda4487626bc55cf4f19052e3c818013da5577f33752c215befba9d3
NEU,NEU::rolled-in_scale_112,4,rolled-in_scale,none,2,False,5cccbb78357361411b08ab5043df33c6b43a498c329a1e016c440354bdaed650
NEU,NEU::rolled-in_scale_113,4,rolled-in_scale,none,4,False,bb50ff807baab8d9fcf4e041e8912056e0bda033236b58b4df1cbb5bd1a0cc88
NEU,NEU::rolled-in_scale_114,4,rolled-in_scale,none,4,False,ee015e8ee7dd90a4436050ba07d4559c082ec6b1fae8f246c919f2895bb8efb4
NEU,NEU::rolled-in_scale_115,4,rolled-in_scale,none,0,False,401ee72f6268de2c892ac3bc4649a2ecc0c50cce27f4c9702c93349b795812fd
NEU,NEU::rolled-in_scale_116,4,rolled-in_scale,none,4,False,e0161a0bc31d0ddd2dfc780255faf3b92600172bac62383da6f060315a72189e
NEU,NEU::rolled-in_scale_117,4,rolled-in_scale,none,2,False,ac828a14ac0c57bd27d57af57cf3f7fbc67291e545f5abdc2740224dd6c2bb95
NEU,NEU::rolled-in_scale_118,4,rolled-in_scale,none,4,False,d16f1da313957faf235d8b3319b98f23d41395d05fcddf550f692492ade469e1
NEU,NEU::rolled-in_scale_119,4,rolled-in_scale,none,3,False,1357eda53a93c92662358e19472067a1dc5012a0e64b40610c40a5e2c117d989
NEU,NEU::rolled-in_scale_12,4,rolled-in_scale,none,4,False,8768477c21bcd4962b035083c1d6580b0b3829f12bdca9f67dcd5d83f1eb7c9e
NEU,NEU::rolled-in_scale_120,4,rolled-in_scale,none,2,False,b39b01cbbff03c17be0e5a371b463c654c57880243dd59b17056b59fd9ac59b5
NEU,NEU::rolled-in_scale_121,4,rolled-in_scale,none,2,False,fd23f268a5a08c4c3c93cf8918941fe2f7ef65b4177d5618f7867753dbe18748
NEU,NEU::rolled-in_scale_122,4,rolled-in_scale,none,0,False,9360b0f69b9b4fb85e32baccd39b38158144d9c03eb72e6dbe8770b4d63934ac
NEU,NEU::rolled-in_scale_123,4,rolled-in_scale,none,0,False,6df0809e12a02d021a499f5a27a31a9f6dd252eba4e03fa9378ae2b7702811e9
NEU,NEU::rolled-in_scale_124,4,rolled-in_scale,none,2,False,73be4cbaf313e5af3f11d466d8991221e08bd3c9a22ed64f0275a786f1915d42
NEU,NEU::rolled-in_scale_125,4,rolled-in_scale,none,2,False,846f14154996f68d7a8a46bd2f539b2127d745915148f8e61091e26a23a36e2a
NEU,NEU::rolled-in_scale_126,4,rolled-in_scale,none,1,False,d30fc667041446291f87d08fb7c8d578e5d4d8c01dd69967401da2b039b2f6a6
NEU,NEU::rolled-in_scale_127,4,rolled-in_scale,none,1,False,e8469d2b1f9c92183ea710ff52f084f002e4973fc3fc26ec236f36b8c73805ad
NEU,NEU::rolled-in_scale_128,4,rolled-in_scale,none,2,False,eaf635337a9759b80e213844add9683e47b306868a1c2efda06654c22c326d82
NEU,NEU::rolled-in_scale_129,4,rolled-in_scale,none,0,False,826a6d703d214dd004ef389462a6c506546350fbf8c4bd3e333f80ae3ad8b475
NEU,NEU::rolled-in_scale_13,4,rolled-in_scale,none,2,False,d2f6a1222ef6f4634093ad11a7d0c4d1b58f61a1dc7b7c2ec7a1e73ae7c74b79
NEU,NEU::rolled-in_scale_130,4,rolled-in_scale,none,1,False,9653b4b36b43fd6e4a556e11fce2383dabdabb70ae5793da9177922bbdb4c6e8
NEU,NEU::rolled-in_scale_131,4,rolled-in_scale,none,0,False,248417bbf136b22ea071b88fdb1db110edda9e95d16c12bccc7c0d4e7fa4b44e
NEU,NEU::rolled-in_scale_132,4,rolled-in_scale,none,4,False,82f323f11cc7425cfa715fb170ab484767f9af28758c8db9b8eab90a6e4e45d3
NEU,NEU::rolled-in_scale_133,4,rolled-in_scale,none,4,False,f66ffd8a184bc11ec947078c3c206fac71b1118683deb5e8b3731811a0ae2ec3
NEU,NEU::rolled-in_scale_134,4,rolled-in_scale,none,2,False,05f93afa29cddd07d19c79859070b8a0d40751d94f29d01aff714196612ef253
NEU,NEU::rolled-in_scale_135,4,rolled-in_scale,none,1,False,a0602c9aba0fc87aa092acdb938758f317b699499a1c76c837fe822ba963c1bc
NEU,NEU::rolled-in_scale_136,4,rolled-in_scale,none,4,False,3098125d30d183bf4dad699ee6cb042ed94c1f3fb40d5b8835fe622c2f453d1a
NEU,NEU::rolled-in_scale_137,4,rolled-in_scale,none,1,False,72bd6673de3e9f7d8df1d69a024c04f714c19bb2ac8b45a0589d9b13244fce75
NEU,NEU::rolled-in_scale_138,4,rolled-in_scale,none,1,False,4ce7e69bd28c5779a62a6e4d4c978aadc298e980c55048fe6ed210ea34cc9107
NEU,NEU::rolled-in_scale_139,4,rolled-in_scale,none,3,False,17cdb3080dd730ebfe9e1216c2664442092375eceea32009b327af3669d611fa
NEU,NEU::rolled-in_scale_14,4,rolled-in_scale,none,3,False,cb935dbbfa4cfc86e326b4e283a50561ddf03dccdc14b3edf89ccdaf538f0c9a
NEU,NEU::rolled-in_scale_140,4,rolled-in_scale,none,0,False,110870b21a74fb75e099f5aee3b5efc0eded120128ef037b975829ec3505e8c6
NEU,NEU::rolled-in_scale_141,4,rolled-in_scale,none,3,False,49fc9f06a417f3928df57cae40663098020c386560260e7c0eaf4860b6890409
