dataset,image_id,family,severity,frac_saturated,mean_abs_delta,problems
NEU,NEU::scratches_245,illumination_gradient,5,0.0001,14.9136,
NEU,NEU::scratches_245,brightness_drift,1,0.0,16.0,
NEU,NEU::scratches_245,brightness_drift,2,0.0115,30.982575,
NEU,NEU::scratches_245,brightness_drift,3,0.3472,48.965325,
NEU,NEU::scratches_245,brightness_drift,4,0.9428,57.552925,
NEU,NEU::scratches_245,brightness_drift,5,0.9914,58.18605,saturated
NEU,NEU::scratches_245,contrast_loss,1,0.0,2.11055,
NEU,NEU::scratches_245,contrast_loss,2,0.0,3.70325,
NEU,NEU::scratches_245,contrast_loss,3,0.0,5.3177,
NEU,NEU::scratches_245,contrast_loss,4,0.0,6.79215,
NEU,NEU::scratches_245,contrast_loss,5,0.0,8.095875,
NEU,NEU::scratches_245,jpeg,1,0.0,1.13415,
NEU,NEU::scratches_245,jpeg,2,0.0,1.386125,
NEU,NEU::scratches_245,jpeg,3,0.0,1.7055,
NEU,NEU::scratches_245,jpeg,4,0.0,2.243975,
NEU,NEU::scratches_245,jpeg,5,0.0,3.551375,
NEU,NEU::scratches_72,defocus_blur,1,0.0,2.3714,
NEU,NEU::scratches_72,defocus_blur,2,0.0,3.574675,
NEU,NEU::scratches_72,defocus_blur,3,0.0,4.02605,
NEU,NEU::scratches_72,defocus_blur,4,0.0,4.707425,
NEU,NEU::scratches_72,defocus_blur,5,0.0,5.02285,
NEU,NEU::scratches_72,motion_blur,1,0.0,3.1103,
NEU,NEU::scratches_72,motion_blur,2,0.0,3.9724,
NEU,NEU::scratches_72,motion_blur,3,0.0,4.534325,
NEU,NEU::scratches_72,motion_blur,4,0.0,4.95235,
NEU,NEU::scratches_72,motion_blur,5,0.0,5.136,
NEU,NEU::scratches_72,vignetting,1,0.0,12.623925,
NEU,NEU::scratches_72,vignetting,2,0.0,24.808875,
NEU,NEU::scratches_72,vignetting,3,0.0,36.991775,
NEU,NEU::scratches_72,vignetting,4,0.003,50.799,
NEU,NEU::scratches_72,vignetting,5,0.0804,64.33165,
NEU,NEU::scratches_72,lens_contamination,1,0.0,0.658975,
NEU,NEU::scratches_72,lens_contamination,2,0.0,1.268625,
NEU,NEU::scratches_72,lens_contamination,3,0.0,2.1413,
NEU,NEU::scratches_72,lens_contamination,4,0.0,3.41915,
NEU,NEU::scratches_72,lens_contamination,5,0.0,5.8674,
NEU,NEU::scratches_72,vibration_jitter,1,0.0,2.22155,
NEU,NEU::scratches_72,vibration_jitter,2,0.0,2.529,
NEU,NEU::scratches_72,vibration_jitter,3,0.0,3.662175,
NEU,NEU::scratches_72,vibration_jitter,4,0.0,4.12465,
NEU,NEU::scratches_72,vibration_jitter,5,0.0,4.5837,
NEU,NEU::scratches_72,gaussian_noise,1,0.0,6.11625,
NEU,NEU::scratches_72,gaussian_noise,2,0.0,12.214975,
NEU,NEU::scratches_72,gaussian_noise,3,0.0,20.351866666666666,
NEU,NEU::scratches_72,gaussian_noise,4,0.0036,32.514633333333336,
NEU,NEU::scratches_72,gaussian_noise,5,0.043,47.82685,
NEU,NEU::scratches_72,shot_noise,1,0.0,16.195908333333332,
NEU,NEU::scratches_72,shot_noise,2,0.0007,24.454058333333332,
NEU,NEU::scratches_72,shot_noise,3,0.0164,37.04245,
NEU,NEU::scratches_72,shot_noise,4,0.103,52.815558333333335,
NEU,NEU::scratches_72,shot_noise,5,0.4204,76.63595,
NEU,NEU::scratches_72,scanline_banding,1,0.0,2.484375,
NEU,NEU::scratches_72,scanline_banding,2,0.0,4.940125,
NEU,NEU::scratches_72,scanline_banding,3,0.0,9.039925,
NEU,NEU::scratches_72,scanline_banding,4,0.0,13.97565,
NEU,NEU::scratches_72,scanline_banding,5,0.0,20.53855,
NEU,NEU::scratches_72,illumination_gradient,1,0.0,6.011025,
NEU,NEU::scratches_72,illumination_gradient,2,0.0,12.0153,
NEU,NEU::scratches_72,illumination_gradient,3,0.0,19.218625,
NEU,NEU::scratches_72,illumination_gradient,4,0.0,27.622875,
NEU,NEU::scratches_72,illumination_gradient,5,0.0004,37.226825,
NEU,NEU::scratches_72,brightness_drift,1,0.0,15.0,
NEU,NEU::scratches_72,brightness_drift,2,0.0,30.0,
NEU,NEU::scratches_72,brightness_drift,3,0.0001,50.999825,
NEU,NEU::scratches_72,brightness_drift,4,0.0013,75.99155,
NEU,NEU::scratches_72,brightness_drift,5,0.1084,106.31505,
NEU,NEU::scratches_72,contrast_loss,1,0.0,2.436225,
NEU,NEU::scratches_72,contrast_loss,2,0.0,4.238925,
NEU,NEU::scratches_72,contrast_loss,3,0.0,6.043225,
NEU,NEU::scratches_72,contrast_loss,4,0.0,7.748275,
NEU,NEU::scratches_72,contrast_loss,5,0.0,9.164525,
NEU,NEU::scratches_72,jpeg,1,0.0,2.684225,
NEU,NEU::scratches_72,jpeg,2,0.0,3.102075,
NEU,NEU::scratches_72,jpeg,3,0.0,3.52105,
NEU,NEU::scratches_72,jpeg,4,0.0,4.17015,
NEU,NEU::scratches_72,jpeg,5,0.0,5.3306,
NEU,NEU::scratches_103,defocus_blur,1,0.0,0.517075,
NEU,NEU::scratches_103,defocus_blur,2,0.0,0.792925,
NEU,NEU::scratches_103,defocus_blur,3,0.0,0.9249,
NEU,NEU::scratches_103,defocus_blur,4,0.0,1.121975,
NEU,NEU::scratches_103,defocus_blur,5,0.0,1.34285,
NEU,NEU::scratches_103,motion_blur,1,0.0,0.71275,
NEU,NEU::scratches_103,motion_blur,2,0.0,0.86985,
NEU,NEU::scratches_103,motion_blur,3,0.0,0.957675,
NEU,NEU::scratches_103,motion_blur,4,0.0,1.0839,
NEU,NEU::scratches_103,motion_blur,5,0.0,1.22725,
NEU,NEU::scratches_103,vignetting,1,0.0,4.33945,
NEU,NEU::scratches_103,vignetting,2,0.0,8.2351,
NEU,NEU::scratches_103,vignetting,3,0.0,12.1308,
NEU,NEU::scratches_103,vignetting,4,0.0054,16.54305,
NEU,NEU::scratches_103,vignetting,5,0.0899,20.81505,
NEU,NEU::scratches_103,lens_contamination,1,0.0,0.188725,
NEU,NEU::scratches_103,lens_contamination,2,0.0,0.5696,
NEU,NEU::scratches_103,lens_contamination,3,0.0,1.027425,
NEU,NEU::scratches_103,lens_contamination,4,0.0,1.6359,
NEU,NEU::scratches_103,lens_contamination,5,0.0,2.41525,
NEU,NEU::scratches_103,vibration_jitter,1,0.0,0.772425,
NEU,NEU::scratches_103,vibration_jitter,2,0.0,1.161275,
NEU,NEU::scratches_103,vibration_jitter,3,0.0,1.543975,
NEU,NEU::scratches_103,vibration_jitter,4,0.0,1.988725,
NEU,NEU::scratches_103,vibration_jitter,5,0.0,2.43795,
NEU,NEU::scratches_103,gaussian_noise,1,0.0001,6.100858333333333,
NEU,NEU::scratches_103,gaussian_noise,2,0.0132,12.119208333333333,
NEU,NEU::scratches_103,gaussian_noise,3,0.0758,19.437058333333333,
NEU,NEU::scratches_103,gaussian_noise,4,0.1739,28.652408333333334,
NEU,NEU::scratches_103,gaussian_noise,5,0.2619,39.04891666666666,
NEU,NEU::scratches_103,shot_noise,1,0.0,9.013483333333333,
NEU,NEU::scratches_103,shot_noise,2,0.0084,13.722758333333333,
NEU,NEU::scratches_103,shot_noise,3,0.1102,20.81285,
NEU,NEU::scratches_103,shot_noise,4,0.3421,29.922708333333333,
NEU,NEU::scratches_103,shot_noise,5,0.6399,48.888025,
NEU,NEU::scratches_103,scanline_banding,1,0.0,0.799925,
NEU,NEU::scratches_103,scanline_banding,2,0.0,1.579625,
NEU,NEU::scratches_103,scanline_banding,3,0.0,2.858925,
NEU,NEU::scratches_103,scanline_banding,4,0.0,4.417625,
NEU,NEU::scratches_103,scanline_banding,5,0.0,6.487225,
NEU,NEU::scratches_103,illumination_gradient,1,0.0,1.656,
NEU,NEU::scratches_103,illumination_gradient,2,0.0,3.2688,
NEU,NEU::scratches_103,illumination_gradient,3,0.0,5.21625,
NEU,NEU::scratches_103,illumination_gradient,4,0.0,7.494925,
NEU,NEU::scratches_103,illumination_gradient,5,0.0,10.103175,
NEU,NEU::scratches_103,brightness_drift,1,0.0,15.0,
NEU,NEU::scratches_103,brightness_drift,2,0.0,30.0,
NEU,NEU::scratches_103,brightness_drift,3,0.0,51.0,
NEU,NEU::scratches_103,brightness_drift,4,0.0,76.0,
NEU,NEU::scratches_103,brightness_drift,5,0.0,107.0,
NEU,NEU::scratches_103,contrast_loss,1,0.0,1.784025,
NEU,NEU::scratches_103,contrast_loss,2,0.0,3.2234,
NEU,NEU::scratches_103,contrast_loss,3,0.0,4.591,
NEU,NEU::scratches_103,contrast_loss,4,0.0,5.9485,
NEU,NEU::scratches_103,contrast_loss,5,0.0,7.059575,
NEU,NEU::scratches_103,jpeg,1,0.0,0.8577,
NEU,NEU::scratches_103,jpeg,2,0.0,0.998025,
NEU,NEU::scratches_103,jpeg,3,0.0,1.2185,
NEU,NEU::scratches_103,jpeg,4,0.0,1.72765,
NEU,NEU::scratches_103,jpeg,5,0.0,2.86595,
NEU,NEU::scratches_284,defocus_blur,1,0.0,0.60835,
NEU,NEU::scratches_284,defocus_blur,2,0.0,1.04065,
NEU,NEU::scratches_284,defocus_blur,3,0.0,1.3571,
NEU,NEU::scratches_284,defocus_blur,4,0.0,1.96415,
NEU,NEU::scratches_284,defocus_blur,5,0.0,2.451975,
NEU,NEU::scratches_284,motion_blur,1,0.0,1.1424,
NEU,NEU::scratches_284,motion_blur,2,0.0,1.850575,
NEU,NEU::scratches_284,motion_blur,3,0.0,2.379975,
NEU,NEU::scratches_284,motion_blur,4,0.0,2.9979,
NEU,NEU::scratches_284,motion_blur,5,0.0,3.423725,
NEU,NEU::scratches_284,vignetting,1,0.0,4.628375,
NEU,NEU::scratches_284,vignetting,2,0.0,8.80735,
NEU,NEU::scratches_284,vignetting,3,0.0,12.991125,
NEU,NEU::scratches_284,vignetting,4,0.0052,17.729275,
NEU,NEU::scratches_284,vignetting,5,0.0887,22.28705,
NEU,NEU::scratches_284,lens_contamination,1,0.0,0.242,
NEU,NEU::scratches_284,lens_contamination,2,0.0,0.751,
NEU,NEU::scratches_284,lens_contamination,3,0.0,1.10545,
NEU,NEU::scratches_284,lens_contamination,4,0.0,1.717,
NEU,NEU::scratches_284,lens_contamination,5,0.0,2.4825,
NEU,NEU::scratches_284,vibration_jitter,1,0.0,0.77805,
NEU,NEU::scratches_284,vibration_jitter,2,0.0,1.1295,
NEU,NEU::scratches_284,vibration_jitter,3,0.0,1.623275,
NEU,NEU::scratches_284,vibration_jitter,4,0.0,2.082325,
NEU,NEU::scratches_284,vibration_jitter,5,0.0,2.639975,
NEU,NEU::scratches_284,gaussian_noise,1,0.0,6.1213,
NEU,NEU::scratches_284,gaussian_noise,2,0.0095,12.178658333333333,
NEU,NEU::scratches_284,gaussian_noise,3,0.0664,19.629783333333332,
NEU,NEU::scratches_284,gaussian_noise,4,0.164,29.021908333333332,
NEU,NEU::scratches_284,gaussian_noise,5,0.254,39.5812,
NEU,NEU::scratches_284,shot_noise,1,0.0,9.283333333333333,
NEU,NEU::scratches_284,shot_noise,2,0.0063,13.973383333333333,
NEU,NEU::scratches_284,shot_noise,3,0.0989,21.164341666666665,
NEU,NEU::scratches_284,shot_noise,4,0.3255,30.405808333333333,
NEU,NEU::scratches_284,shot_noise,5,0.6268,50.231716666666664,
NEU,NEU::scratches_284,scanline_banding,1,0.0,0.850625,
NEU,NEU::scratches_284,scanline_banding,2,0.0,1.664775,
NEU,NEU::scratches_284,scanline_banding,3,0.0,3.02875,
NEU,NEU::scratches_284,scanline_banding,4,0.0,4.670925,
NEU,NEU::scratches_284,scanline_banding,5,0.0,6.855225,
NEU,NEU::scratches_284,illumination_gradient,1,0.0,1.501775,
NEU,NEU::scratches_284,illumination_gradient,2,0.0,2.955325,
NEU,NEU::scratches_284,illumination_gradient,3,0.0,4.71515,
NEU,NEU::scratches_284,illumination_gradient,4,0.0,6.767625,
NEU,NEU::scratches_284,illumination_gradient,5,0.0,9.124325,
NEU,NEU::scratches_284,brightness_drift,1,0.0,16.0,
NEU,NEU::scratches_284,brightness_drift,2,0.0843,30.87155,
NEU,NEU::scratches_284,brightness_drift,3,0.8118,40.23595,
NEU,NEU::scratches_284,brightness_drift,4,0.9727,42.22005,
NEU,NEU::scratches_284,brightness_drift,5,0.9933,42.701875,saturated
NEU,NEU::scratches_284,contrast_loss,1,0.0,1.71015,
NEU,NEU::scratches_284,contrast_loss,2,0.0,3.1412,
NEU,NEU::scratches_284,contrast_loss,3,0.0,4.447825,
NEU,NEU::scratches_284,contrast_loss,4,0.0,5.7809,
NEU,NEU::scratches_284,contrast_loss,5,0.0,6.8777,
NEU,NEU::scratches_284,jpeg,1,0.0,0.9625,
NEU,NEU::scratches_284,jpeg,2,0.0,1.1627,
NEU,NEU::scratches_284,jpeg,3,0.0,1.434275,
NEU,NEU::scratches_284,jpeg,4,0.0,2.00145,
NEU,NEU::scratches_284,jpeg,5,0.0,3.35785,
NEU,NEU::scratches_216,defocus_blur,1,0.0,1.751325,
NEU,NEU::scratches_216,defocus_blur,2,0.0,3.617625,
NEU,NEU::scratches_216,defocus_blur,3,0.0,4.37865,
NEU,NEU::scratches_216,defocus_blur,4,0.0,5.61555,
NEU,NEU::scratches_216,defocus_blur,5,0.0,6.4289,
NEU,NEU::scratches_216,motion_blur,1,0.0,2.4112,
NEU,NEU::scratches_216,motion_blur,2,0.0,3.62915,
NEU,NEU::scratches_216,motion_blur,3,0.0,4.5937,
NEU,NEU::scratches_216,motion_blur,4,0.0,5.556625,
NEU,NEU::scratches_216,motion_blur,5,0.0,6.17405,
NEU,NEU::scratches_216,vignetting,1,0.0,9.126625,
NEU,NEU::scratches_216,vignetting,2,0.0,17.81115,
NEU,NEU::scratches_216,vignetting,3,0.0,26.49915,
NEU,NEU::scratches_216,vignetting,4,0.0036,36.337875,
NEU,NEU::scratches_216,vignetting,5,0.082,46.029275,
NEU,NEU::scratches_216,lens_contamination,1,0.0002,0.557325,
NEU,NEU::scratches_216,lens_contamination,2,0.0001,0.96095,
NEU,NEU::scratches_216,lens_contamination,3,0.0001,1.560425,
NEU,NEU::scratches_216,lens_contamination,4,0.0001,3.055075,
NEU,NEU::scratches_216,lens_contamination,5,0.0001,4.43555,
NEU,NEU::scratches_216,vibration_jitter,1,0.0,2.79835,
NEU,NEU::scratches_216,vibration_jitter,2,0.0,4.061825,
NEU,NEU::scratches_216,vibration_jitter,3,0.0,5.443325,
NEU,NEU::scratches_216,vibration_jitter,4,0.0,6.59215,
NEU,NEU::scratches_216,vibration_jitter,5,0.0,7.73195,
NEU,NEU::scratches_216,gaussian_noise,1,0.0002,6.111491666666667,
NEU,NEU::scratches_216,gaussian_noise,2,0.0003,12.209433333333333,
NEU,NEU::scratches_216,gaussian_noise,3,0.0014,20.339191666666668,
NEU,NEU::scratches_216,gaussian_noise,4,0.0221,32.2286,
NEU,NEU::scratches_216,gaussian_noise,5,0.0879,46.426516666666664,
NEU,NEU::scratches_216,shot_noise,1,0.0008,13.442241666666666,
NEU,NEU::scratches_216,shot_noise,2,0.0015,20.348391666666668,
NEU,NEU::scratches_216,shot_noise,3,0.0121,30.887375,
NEU,NEU::scratches_216,shot_noise,4,0.115,45.06965,
NEU,NEU::scratches_216,shot_noise,5,0.4512,64.11686666666667,
NEU,NEU::scratches_216,scanline_banding,1,0.0002,1.7397,
NEU,NEU::scratches_216,scanline_banding,2,0.0003,3.44335,
NEU,NEU::scratches_216,scanline_banding,3,0.0003,6.3107,
NEU,NEU::scratches_216,scanline_banding,4,0.0006,9.74865,
NEU,NEU::scratches_216,scanline_banding,5,0.0012,14.316725,
NEU,NEU::scratches_216,illumination_gradient,1,0.0006,3.756175,
NEU,NEU::scratches_216,illumination_gradient,2,0.0008,7.491225,
NEU,NEU::scratches_216,illumination_gradient,3,0.0015,11.9741,
NEU,NEU::scratches_216,illumination_gradient,4,0.0028,17.1846,
NEU,NEU::scratches_216,illumination_gradient,5,0.0047,23.10715,
NEU,NEU::scratches_216,brightness_drift,1,0.0007,14.9929,
NEU,NEU::scratches_216,brightness_drift,2,0.0012,29.979375,
NEU,NEU::scratches_216,brightness_drift,3,0.0047,50.924175,
NEU,NEU::scratches_216,brightness_drift,4,0.0119,75.71995,
NEU,NEU::scratches_216,brightness_drift,5,0.0307,106.09865,
NEU,NEU::scratches_216,contrast_loss,1,0.0,2.490575,
NEU,NEU::scratches_216,contrast_loss,2,0.0,4.4127,
NEU,NEU::scratches_216,contrast_loss,3,0.0,6.384475,
NEU,NEU::scratches_216,contrast_loss,4,0.0,8.164375,
NEU,NEU::scratches_216,contrast_loss,5,0.0,9.671675,
NEU,NEU::scratches_216,jpeg,1,0.0003,1.9123,
NEU,NEU::scratches_216,jpeg,2,0.0001,2.37055,
NEU,NEU::scratches_216,jpeg,3,0.0001,2.81095,
NEU,NEU::scratches_216,jpeg,4,0.0002,3.525225,
NEU,NEU::scratches_216,jpeg,5,0.0,5.001975,
NEU,NEU::scratches_49,defocus_blur,1,0.0,1.010575,
NEU,NEU::scratches_49,defocus_blur,2,0.0,1.802025,
NEU,NEU::scratches_49,defocus_blur,3,0.0,2.118075,
NEU,NEU::scratches_49,defocus_blur,4,0.0,2.65415,
NEU,NEU::scratches_49,defocus_blur,5,0.0,3.135375,
NEU,NEU::scratches_49,motion_blur,1,0.0,1.277275,
NEU,NEU::scratches_49,motion_blur,2,0.0,1.504375,
NEU,NEU::scratches_49,motion_blur,3,0.0,1.661475,
NEU,NEU::scratches_49,motion_blur,4,0.0,1.818875,
NEU,NEU::scratches_49,motion_blur,5,0.0,1.945225,
NEU,NEU::scratches_49,vignetting,1,0.0,11.59735,
NEU,NEU::scratches_49,vignetting,2,0.0,22.7564,
NEU,NEU::scratches_49,vignetting,3,0.0,33.9124,
NEU,NEU::scratches_49,vignetting,4,0.003,46.556475,
NEU,NEU::scratches_49,vignetting,5,0.0808,58.91685,
NEU,NEU::scratches_49,lens_contamination,1,0.0006,0.449125,
NEU,NEU::scratches_49,lens_contamination,2,0.0,1.2294,
NEU,NEU::scratches_49,lens_contamination,3,0.0,2.4033,
NEU,NEU::scratches_49,lens_contamination,4,0.0,3.93405,
NEU,NEU::scratches_49,lens_contamination,5,0.0,6.143775,
NEU,NEU::scratches_49,vibration_jitter,1,0.0,1.38085,
NEU,NEU::scratches_49,vibration_jitter,2,0.0,1.941675,
NEU,NEU::scratches_49,vibration_jitter,3,0.0,2.6042,
NEU,NEU::scratches_49,vibration_jitter,4,0.0,3.1892,
NEU,NEU::scratches_49,vibration_jitter,5,0.0,3.957125,
NEU,NEU::scratches_49,gaussian_noise,1,0.0006,6.116441666666667,
NEU,NEU::scratches_49,gaussian_noise,2,0.001,12.219333333333333,
NEU,NEU::scratches_49,gaussian_noise,3,0.002,20.349983333333334,
NEU,NEU::scratches_49,gaussian_noise,4,0.0096,32.439708333333336,
NEU,NEU::scratches_49,gaussian_noise,5,0.0541,47.515683333333335,
NEU,NEU::scratches_49,shot_noise,1,0.0025,15.514575,
NEU,NEU::scratches_49,shot_noise,2,0.0053,23.409183333333335,
NEU,NEU::scratches_49,shot_noise,3,0.0181,35.6118,
NEU,NEU::scratches_49,shot_noise,4,0.1046,51.050691666666665,
NEU,NEU::scratches_49,shot_noise,5,0.424,73.86689166666666,
NEU,NEU::scratches_49,scanline_banding,1,0.0006,2.324625,
NEU,NEU::scratches_49,scanline_banding,2,0.0008,4.620275,
NEU,NEU::scratches_49,scanline_banding,3,0.0012,8.435225,
NEU,NEU::scratches_49,scanline_banding,4,0.0021,13.021225,
NEU,NEU::scratches_49,scanline_banding,5,0.0041,19.112625,
NEU,NEU::scratches_49,illumination_gradient,1,0.0016,4.0275,
NEU,NEU::scratches_49,illumination_gradient,2,0.0026,8.026,
NEU,NEU::scratches_49,illumination_gradient,3,0.005,12.81125,
NEU,NEU::scratches_49,illumination_gradient,4,0.0081,18.352025,
NEU,NEU::scratches_49,illumination_gradient,5,0.0122,24.63545,
NEU,NEU::scratches_49,brightness_drift,1,0.0022,14.978075,
NEU,NEU::scratches_49,brightness_drift,2,0.0053,29.92985,
NEU,NEU::scratches_49,brightness_drift,3,0.0157,50.7267,
NEU,NEU::scratches_49,brightness_drift,4,0.0357,75.1164,
NEU,NEU::scratches_49,brightness_drift,5,0.0775,104.4899,
NEU,NEU::scratches_49,contrast_loss,1,0.0,3.233025,
NEU,NEU::scratches_49,contrast_loss,2,0.0,5.6714,
NEU,NEU::scratches_49,contrast_loss,3,0.0,8.154725,
NEU,NEU::scratches_49,contrast_loss,4,0.0,10.4531,
NEU,NEU::scratches_49,contrast_loss,5,0.0,12.42425,
NEU,NEU::scratches_49,jpeg,1,0.0006,1.4429,
NEU,NEU::scratches_49,jpeg,2,0.0006,1.676125,
NEU,NEU::scratches_49,jpeg,3,0.001,1.943525,
NEU,NEU::scratches_49,jpeg,4,0.0004,2.42255,
NEU,NEU::scratches_49,jpeg,5,0.0001,3.629825,
NEU,NEU::scratches_41,defocus_blur,1,0.0,1.19135,
NEU,NEU::scratches_41,defocus_blur,2,0.0,2.232825,
NEU,NEU::scratches_41,defocus_blur,3,0.0,2.61325,
NEU,NEU::scratches_41,defocus_blur,4,0.0,3.20495,
NEU,NEU::scratches_41,defocus_blur,5,0.0,3.53815,
NEU,NEU::scratches_41,motion_blur,1,0.0,2.114075,
NEU,NEU::scratches_41,motion_blur,2,0.0,2.88955,
NEU,NEU::scratches_41,motion_blur,3,0.0,3.3443,
NEU,NEU::scratches_41,motion_blur,4,0.0,3.852975,
NEU,NEU::scratches_41,motion_blur,5,0.0,4.62285,
NEU,NEU::scratches_41,vignetting,1,0.0,13.1084,
NEU,NEU::scratches_41,vignetting,2,0.0,25.778525,
NEU,NEU::scratches_41,vignetting,3,0.0,38.4455,
NEU,NEU::scratches_41,vignetting,4,0.0029,52.797,
NEU,NEU::scratches_41,vignetting,5,0.0803,66.855925,
NEU,NEU::scratches_41,lens_contamination,1,0.0001,0.549375,
NEU,NEU::scratches_41,lens_contamination,2,0.0001,0.978125,
NEU,NEU::scratches_41,lens_contamination,3,0.0001,2.4362,
NEU,NEU::scratches_41,lens_contamination,4,0.0001,4.1102,
NEU,NEU::scratches_41,lens_contamination,5,0.0,6.6469,
NEU,NEU::scratches_41,vibration_jitter,1,0.0,1.689275,
NEU,NEU::scratches_41,vibration_jitter,2,0.0,2.405025,
NEU,NEU::scratches_41,vibration_jitter,3,0.0,3.16855,
NEU,NEU::scratches_41,vibration_jitter,4,0.0,3.8562,
NEU,NEU::scratches_41,vibration_jitter,5,0.0,4.6682,
NEU,NEU::scratches_41,gaussian_noise,1,0.0004,6.113816666666667,
NEU,NEU::scratches_41,gaussian_noise,2,0.0011,12.207641666666667,
NEU,NEU::scratches_41,gaussian_noise,3,0.0037,20.312725,
NEU,NEU::scratches_41,gaussian_noise,4,0.0119,32.347575,
NEU,NEU::scratches_41,gaussian_noise,5,0.0558,47.414683333333336,
NEU,NEU::scratches_41,shot_noise,1,0.0044,16.280941666666667,
NEU,NEU::scratches_41,shot_noise,2,0.0094,24.530691666666666,
NEU,NEU::scratches_41,shot_noise,3,0.0305,36.93155,
NEU,NEU::scratches_41,shot_noise,4,0.1165,52.57978333333333,
NEU,NEU::scratches_41,shot_noise,5,0.4274,76.41591666666666,
NEU,NEU::scratches_41,scanline_banding,1,0.0002,2.546925,
NEU,NEU::scratches_41,scanline_banding,2,0.0007,5.0831,
NEU,NEU::scratches_41,scanline_banding,3,0.0016,9.29615,
NEU,NEU::scratches_41,scanline_banding,4,0.0034,14.34405,
NEU,NEU::scratches_41,scanline_banding,5,0.0081,21.020025,
NEU,NEU::scratches_41,illumination_gradient,1,0.0,4.5562,
NEU,NEU::scratches_41,illumination_gradient,2,0.0001,9.09695,
NEU,NEU::scratches_41,illumination_gradient,3,0.0006,14.553825,
NEU,NEU::scratches_41,illumination_gradient,4,0.0013,20.909925,
NEU,NEU::scratches_41,illumination_gradient,5,0.0026,28.167775,
NEU,NEU::scratches_41,brightness_drift,1,0.0,16.0,
NEU,NEU::scratches_41,brightness_drift,2,0.0,31.0,
NEU,NEU::scratches_41,brightness_drift,3,0.0,51.0,
NEU,NEU::scratches_41,brightness_drift,4,0.0,77.0,
NEU,NEU::scratches_41,brightness_drift,5,0.0553,107.8336,
NEU,NEU::scratches_41,contrast_loss,1,0.0,3.1104,
NEU,NEU::scratches_41,contrast_loss,2,0.0,5.5335,
NEU,NEU::scratches_41,contrast_loss,3,0.0,7.990225,
NEU,NEU::scratches_41,contrast_loss,4,0.0,10.26685,
NEU,NEU::scratches_41,contrast_loss,5,0.0,12.219025,
NEU,NEU::scratches_41,jpeg,1,0.0002,1.5516,
NEU,NEU::scratches_41,jpeg,2,0.0003,1.815825,
NEU,NEU::scratches_41,jpeg,3,0.0002,2.1184,
NEU,NEU::scratches_41,jpeg,4,0.0,2.5524,
NEU,NEU::scratches_41,jpeg,5,0.0008,3.793775,
NEU,NEU::scratches_170,defocus_blur,1,0.0,0.5561,
NEU,NEU::scratches_170,defocus_blur,2,0.0,1.0152,
NEU,NEU::scratches_170,defocus_blur,3,0.0,1.299175,
NEU,NEU::scratches_170,defocus_blur,4,0.0,1.911075,
NEU,NEU::scratches_170,defocus_blur,5,0.0,2.412625,
NEU,NEU::scratches_170,motion_blur,1,0.0,0.971225,
NEU,NEU::scratches_170,motion_blur,2,0.0,1.573125,
NEU,NEU::scratches_170,motion_blur,3,0.0,2.1429,
NEU,NEU::scratches_170,motion_blur,4,0.0,2.873325,
NEU,NEU::scratches_170,motion_blur,5,0.0,3.375975,
NEU,NEU::scratches_170,vignetting,1,0.0,3.9055,
NEU,NEU::scratches_170,vignetting,2,0.0,7.36725,
NEU,NEU::scratches_170,vignetting,3,0.0,10.827975,
NEU,NEU::scratches_170,vignetting,4,0.0057,14.746925,
NEU,NEU::scratches_170,vignetting,5,0.0914,18.538525,
NEU,NEU::scratches_170,lens_contamination,1,0.0,0.2061,
NEU,NEU::scratches_170,lens_contamination,2,0.0,0.362125,
NEU,NEU::scratches_170,lens_contamination,3,0.0,0.6846,
NEU,NEU::scratches_170,lens_contamination,4,0.0,1.13805,
NEU,NEU::scratches_170,lens_contamination,5,0.0,1.91505,
NEU,NEU::scratches_170,vibration_jitter,1,0.0,1.045175,
NEU,NEU::scratches_170,vibration_jitter,2,0.0,1.75515,
NEU,NEU::scratches_170,vibration_jitter,3,0.0,2.565025,
NEU,NEU::scratches_170,vibration_jitter,4,0.0,3.43995,
NEU,NEU::scratches_170,vibration_jitter,5,0.0,4.3819,
NEU,NEU::scratches_170,gaussian_noise,1,0.0001,6.1254333333333335,
NEU,NEU::scratches_170,gaussian_noise,2,0.0177,12.146341666666666,
NEU,NEU::scratches_170,gaussian_noise,3,0.0908,19.32355,
NEU,NEU::scratches_170,gaussian_noise,4,0.1947,28.2321,
NEU,NEU::scratches_170,gaussian_noise,5,0.2802,38.33411666666667,
NEU,NEU::scratches_170,shot_noise,1,0.0001,8.687158333333333,
NEU,NEU::scratches_170,shot_noise,2,0.0104,13.1281,
NEU,NEU::scratches_170,shot_noise,3,0.1273,20.00395,
NEU,NEU::scratches_170,shot_noise,4,0.3719,28.310266666666667,
NEU,NEU::scratches_170,shot_noise,5,0.6623,46.89828333333333,
NEU,NEU::scratches_170,scanline_banding,1,0.0,0.739625,
NEU,NEU::scratches_170,scanline_banding,2,0.0,1.463,
NEU,NEU::scratches_170,scanline_banding,3,0.0,2.6504,
NEU,NEU::scratches_170,scanline_banding,4,0.0,4.0853,
NEU,NEU::scratches_170,scanline_banding,5,0.0,5.99485,
NEU,NEU::scratches_170,illumination_gradient,1,0.0,1.5503,
NEU,NEU::scratches_170,illumination_gradient,2,0.0,3.0664,
